Repetition rate,Coppelia_simTime[s]
590,1.75
591,1.9501
592,1.7
593,2.6
594,1.6499
595,2.3501
596,1.7999
597,2.35
598,1.65
599,2.4
600,2.3501
601,2.7501
602,2.2001
603,2.1
604,1.6499
605,2.35
606,2.4
607,1.85
608,0.84998
609,2.3
610,2.4
611,1.4999
612,1.7
613,2.6998
614,2.25
615,2.25
616,2
617,2.75
618,2.3
619,2.1
620,2.4
621,2.7
622,1.85
623,0.65002
624,1.7
625,2.4501
626,1.6499
627,2.2001
628,2.25
629,3.35
630,2.45
631,2.3501
632,5.2001
633,3.3501
634,2.35
635,2.15
636,2.55
637,6
638,2.4
639,2.3
640,2.45
641,3.45
642,2.55
643,5.3
644,2.2001
645,2.5499
646,2.8999
647,2.5002
648,2.55
649,2.95
650,2.3
651,2.0498
652,1.8499
653,2
654,0.55005
655,1.0002
656,1.9001
657,0.75
658,0.59985
659,2.1499
660,1.4001
661,2.6501
662,2.55
663,1.8499
664,2.6501
665,2.8501
666,2.1499
667,2.3999
668,1.7002
669,2.75
670,1.3999
671,3.2
672,2.25
673,1.95
674,1.8499
675,2.3
676,2.45
677,2.45
678,2.95
679,2.9998
680,2.05
681,2.8999
682,2.7502
683,3.75
684,2.55
685,2.5
686,1.25
687,3.8499
688,2.7
689,3.2498
690,2.1501
691,2.55
692,2.3999
693,3.5
694,2.7
695,2.75
696,2.7998
697,3.25
698,3.3999
699,2.6501
700,2.7502
701,3.5
702,3.4502
703,1.8
704,3.2
705,5.0498
706,3.5
707,3.3999
708,4.5002
709,3.9502
710,4.25
711,4.45
712,4.3501
713,2.8003
714,4.6001
715,4.2498
716,4.1001
717,4.3499
718,4.2002
719,4.2
720,4.5
721,3.5999
722,7.5
723,4.6997
724,4.1501
725,3.8999
726,4.6499
727,4.1501
728,4.3499
729,3.8
730,4.8499
731,4.2502
732,4.8
733,4.0999
734,3.8499
735,4.9998
736,4.6499
737,4.3501
738,4.6499
739,4.6499
740,4.5503
741,4.55
742,4.3
743,4.9502
744,4.5999
745,4.1499
746,4.9502
747,4.3501
748,4.4502
749,3.9502
750,4.4004
751,4.5
752,4.5
753,4.7998
754,4.9502
755,4.9004
756,4.7495
757,4.8999
758,4.7998
759,4.7998
760,4.5498
761,5.1499
762,5
763,5.1494
764,4.9502
765,5.6509
766,4.8501
767,5.0498
768,4.9004
769,4.9502
770,5.1499
771,5.0996
772,5.2002
773,4.8003
774,8.9497
775,5.1504
776,5.5503
777,3.4004
778,5.4502
779,5.1499
780,6.3999
781,4.3501
782,5.25
783,9.9502
784,5.2002
785,5.1001
786,5.6001
787,5.4004
788,5.6001
789,5.4502
790,5.6499
791,5.0503
792,5.8501
793,4.5
794,5.4502
795,9.4497
796,5.25
797,5.2495
798,5.9497
799,5.4004
800,5.5498
801,5.8999
802,5.6499
803,5.6001
804,5.6997
805,5.5498
806,5.5996
807,6.1504
808,5.6001
809,5.3506
810,6.8994
811,5.75
812,2.2002
813,6.6504
814,5.7002
815,5.0503
816,6.6504
817,1.3496
818,2.1001
819,3.2495
820,5.7505
821,5.5503
822,3.6499
823,5.9502
824,9.3008
825,6.6499
826,5.6001
827,5.8994
828,6.9004
829,5.1997
830,5.7002
831,6.8003
832,6.1001
833,6
834,6.7998
835,6.4502
836,6.25
837,6.6499
838,6.5
839,6.1001
840,7.0503
841,6.3496
842,6.4502
843,7.1494
844,6.3999
845,6.4502
846,7.4502
847,6.6997
848,6.2998
849,7.3501
850,6.7505
851,5.8994
852,7.2998
853,6.8003
854,9.25
855,7.2993
856,6.8501
857,6.5
858,7.4502
859,5.5503
860,6.4497
861,6.8999
862,6.9502
863,6.4492
864,7.8003
865,6.7002
866,6.4995
867,7.5996
868,7.1992
869,6.25
870,7.7002
871,6.8496
872,6.3496
873,8
874,6.8008
875,6.6494
876,6.8008
877,6.7988
878,7.1006
879,7.5508
880,7.1006
881,6.6494
882,7.9004
883,6.5996
884,6.751
885,7.6006
886,7.1494
887,7.3486
888,8.0498
889,7.1006
890,7.1992
891,8.0498
892,6.9014
893,7.0996
894,8.5996
895,7.7012
896,7.25
897,7.999
898,6.2998
899,6.9502
900,8.1006
901,10.1
902,6.7998
903,8.4004
904,6.6016
905,7.3496
906,8.3506
907,7.6504
908,7.6504
909,11.251
910,7.5996
911,6.6006
912,8.3516
913,7.6006
914,7.3008
915,8.4004
916,7
917,7.7998
918,8.499
919,7.2002
920,7.3506
921,11.851
922,7.749
923,7.5498
924,8.6494
925,8.2002
926,8.2002
927,8.5488
928,7.0508
929,7.5498
930,8.4502
931,7.4004
932,7.8496
933,8.1504
934,7.9502
935,8
936,7.4004
937,7.751
938,8.1494
939,8.25
940,7.8496
941,7.999
942,8.0498
943,6.9502
944,8.3496
945,8
946,8.5508
947,7.8994
948,7.8994
949,8.0996
950,8.4004
951,8.5
952,8.8994
953,8.2998
954,8.5996
955,8.3994
956,8.25
957,7.7998
958,8.1504
959,8.2988
960,8.75
961,8.3496
962,8.75
963,8.0498
964,8.2988
965,8.4502
966,8.5986
967,7.9492
968,9.0498
969,8.8486
970,8.6006
971,8.8994
972,8.4004
973,7.4004
974,9.1006
975,9.1992
976,9.0996
977,8.7998
978,8.2002
979,9.0996
980,9
981,9.2002
982,8.2002
983,8.8008
984,8.249
985,9.1006
986,9.2002
987,9.5
988,8.9502
989,8.9492
990,9.25
991,9.1006
992,9.499
993,8.4004
994,9.5498
995,9.3008
996,9.0996
997,9.0996
998,9.5
999,8.3496
1000,9.2012
1001,9.65
1002,9.4
1003,9.55
1004,8.85
1005,9.6
1006,9.45
1007,9.75
1008,9.3
1009,9.75
1010,9.35
1011,9.65
1012,9.8
1013,10.05
1014,9.7
1015,8
1016,9.8
1017,9.55
1018,9
1019,9.9
1020,3.2499
1021,12.95
1022,7.6
