Repetition rate,exeTime[s],,real time
10958,2.0661,,
10959,2.1192,,
10960,1.9867,,
10961,2.1194,,
10962,1.9728,,
10963,2.1952,,
10964,2.1972,,
10965,2.1109,,
10966,2.0658,,
10967,2.1269,,
10968,2.0831,,
10969,2.1173,,
10970,2.2713,,
10971,2.2303,,
10972,2.1271,,
10973,2.1324,,
10974,2.1725,,
10975,2.1676,,
10976,2.1621,,
10977,2.0961,,
10978,2.2366,,
10979,2.117,,
10980,2.149,,
10981,2.2063,,
10982,2.1087,,
10983,2.0314,,
10984,2.1647,,
10985,2.1098,,
10986,2.148,,
10987,2.1723,,
10988,2.2254,,
10989,2.1216,,
10990,2.1034,,
10991,2.1416,,
10992,2.0223,,
10993,2.0451,,
10994,2.1555,,
10995,2.1975,,
10996,2.2739,,
10997,2.1179,,
10998,2.0663,,
10999,2.1937,,
11000,2.1835,,
11001,2.1802,,
11002,2.2026,,
11003,2.0575,,
11004,2.0892,,
11005,2.1645,,
11006,2.1693,,
11007,2.0594,,
11008,2.1247,,
11009,2.1537,,
11010,2.204,,
11011,2.3891,,
11012,2.1736,,
11013,2.1032,,
11014,2.0162,,
11015,1.9802,,
11016,2.1445,,
11017,2.0361,,
11018,2.0519,,
11019,2.1063,,
11020,2.0487,,
11021,2.1181,,
11022,2.0861,,
11023,2.1189,,
11024,2.1088,,
11025,2.171,,
11026,2.2232,,
11027,2.1727,,
11028,2.1766,,
11029,2.0492,,
11030,2.0891,,
11031,2.0746,,
11032,2.2431,,
11033,2.2389,,
11034,2.107,,
11035,2.0745,,
11036,2.1695,,
11037,2.2558,,
11038,2.1448,,
11039,2.2105,,
11040,2.0761,,
11041,2.1398,,
11042,2.1753,,
11043,2.1817,,
11044,2.1188,,
11045,2.0922,,
11046,2.0398,,
11047,2.0368,,
11048,2.0207,,
11049,2.0626,,
11050,2.0523,,
11051,2.0617,,
11052,2.0298,,
11053,2.0469,,
11054,1.9662,,
11055,2.0542,,
11056,2.126,,
11057,2.1752,,
11058,2.287,,
11059,2.2238,,
11060,2.4549,,
11061,2.3163,,
11062,2.3453,,
11063,2.4248,,
11064,2.5343,,
11065,2.29,,
11066,2.3254,,
11067,2.3557,,
11068,2.3131,,
11069,2.2679,,
11070,2.4542,,
11071,2.9909,,
11072,2.2897,,
11073,2.1377,,
11074,2.0851,,
11075,2.1575,,
11076,2.2486,,
11077,1.9839,,
11078,2.0878,,
11079,2.1455,,
11080,2.1989,,
11081,2.2392,,
11082,2.1543,,
11083,2.1888,,
11084,1.985,,
11085,2.1122,,
11086,2.1054,,
11087,2.2064,,
11088,2.1031,,
11089,2.1721,,
11090,2.0321,,
11091,2.1997,,
11092,2.2349,,
11093,2.2057,,
11094,2.2544,,
11095,2.2611,,
11096,2.2838,,
11097,2.16,,
11098,2.0602,,
11099,2.193,,
11100,2.1637,,
11101,2.0517,,
11102,2.3268,,
11103,2.1531,,
11104,2.2119,,
11105,2.1438,,
11106,2.1368,,
11107,2.1024,,
11108,2.1355,,
11109,2.0944,,
11110,2.2441,,
11111,2.0504,,
11112,2.1144,,
11113,2.0889,,
11114,2.0879,,
11115,1.9575,,
11116,2.1348,,
11117,2.1198,,
11118,2.1302,,
11119,2.0603,,
11120,2.1339,,
11121,2.1732,,
11122,2.329,,
11123,2.1708,,
11124,2.1077,,
11125,2.1688,,
11126,2.137,,
11127,2.2915,,
11128,2.0788,,
11129,2.092,,
11130,2.0739,,
11131,2.0908,,
11132,2.0779,,
11133,2.3625,,
11134,2.2152,,
11135,2.2221,,
11136,2.0316,,
11137,2.133,,
11138,1.9865,,
11139,2.1651,,
11140,2.0319,,
11141,2.0853,,
11142,2.1595,,
11143,2.0969,,
11144,2.0242,,
11145,2.0068,,
11146,2.1199,,
11147,2.1853,,
11148,2.2641,,
11149,2.1589,,
11150,2.1103,,
11151,2.11,,
11152,2.2717,,
11153,2.0645,,
11154,2.2422,,
11155,2.045,,
11156,2.1502,,
11157,2.4046,,
11158,2.1323,,
11159,2.0503,,
11160,2.0771,,
11161,2.1488,,
11162,2.0255,,
11163,2.2144,,
11164,2.426,,
11165,2.1156,,
11166,1.9901,,
11167,1.9611,,
11168,2.0743,,
11169,2.0663,,
11170,2.1048,,
11171,2.2767,,
11172,2.1355,,
11173,1.9869,,
11174,2.0158,,
11175,1.9493,,
11176,1.929,,
11177,1.9663,,
11178,2.2194,,
11179,2.0471,,
11180,2.1773,,
11181,2.2093,,
11182,2.1676,,
11183,2.1241,,
11184,2.1276,,
11185,2.1222,,
11186,2.2619,,
11187,2.1879,,
11188,2.2266,,
11189,2.1137,,
11190,2.0218,,
11191,2.1709,,
11192,2.1049,,
11193,2.0745,,
11194,2.2228,,
11195,2.1456,,
11196,2.0256,,
11197,2.1494,,
11198,2.0506,,
11199,2.0478,,
11200,2.139,,
11201,2.1612,,
11202,2.1182,,
11203,2.0413,,
11204,2.018,,
11205,2.0539,,
11206,2.0025,,
11207,1.943,,
11208,2.0528,,
11209,2.0803,,
11210,2.1473,,
11211,2.1219,,
11212,2.2678,,
11213,2.1031,,
11214,2.0623,,
11215,2.0841,,
11216,2.2726,,
11217,2.2061,,
11218,2.1707,,
11219,2.1147,,
11220,2.1233,,
11221,2.0977,,
11222,2.2071,,
11223,2.2997,,
11224,2.3765,,
11225,2.0799,,
11226,2.1626,,
11227,2.0863,,
11228,2.0289,,
11229,2.0546,,
11230,2.0934,,
11231,2.0604,,
11232,2.3193,,
11233,2.3888,,
11234,2.1284,,
11235,2.1306,,
11236,1.9768,,
11237,2.0348,,
11238,2.1335,,
11239,2.1867,,
11240,2.208,,
11241,2.174,,
11242,2.0786,,
11243,2.0923,,
11244,1.968,,
11245,2.2204,,
11246,2.1635,,
11247,2.1333,,
11248,2.0607,,
11249,2.1361,,
11250,2.0849,,
11251,2.4202,,
11252,2.0741,,
11253,2.1144,,
11254,2.2277,,
11255,2.1809,,
11256,2.1949,,
11257,2.2332,,
11258,2.1029,,
11259,2.0076,,
11260,2.0435,,
11261,1.9763,,
11262,2.0817,,
11263,2.137,,
11264,1.9904,,
11265,2.1184,,
11266,1.9884,,
11267,2.0634,,
11268,2.0614,,
11269,1.9899,,
11270,1.9665,,
11271,1.929,,
11272,2.209,,
11273,2.1372,,
11274,2.0649,,
11275,2.1159,,
11276,2.1513,,
11277,2.0928,,
11278,2.0688,,
11279,2.0967,,
11280,2.2069,,
11281,2.134,,
11282,2.0522,,
11283,2.1307,,
11284,2.0468,,
11285,2.3022,,
11286,2.1222,,
11287,2.2048,,
11288,2.1994,,
11289,2.1695,,
11290,2.1839,,
11291,1.9984,,
11292,2.1011,,
11293,1.9987,,
11294,2.1625,,
11295,2.1411,,
11296,2.0455,,
11297,2.0659,,
11298,2.0977,,
11299,2.0564,,
11300,2.129,,
11301,1.8772,,
11302,2.08,,
11303,2.0624,,
11304,2.1569,,
11305,2.2437,,
11306,2.1614,,
11307,2.1604,,
11308,2.1379,,
11309,2.1809,,
11310,2.1948,,
11311,2.2518,,
11312,2.2768,,
11313,2.1992,,
11314,2.0042,,
11315,2.1794,,
11316,2.1321,,
11317,2.3028,,
11318,2.1883,,
11319,2.1558,,
11320,2.1147,,
11321,2.1455,,
11322,2.1346,,
11323,2.097,,
11324,2.0633,,
11325,2.0629,,
11326,2.0966,,
11327,2.0993,,
11328,2.1961,,
11329,2.0473,,
11330,2.0803,,
11331,2.0087,,
11332,2.0574,,
11333,1.9447,,
11334,2.066,,
11335,2.0897,,
11336,2.0134,,
11337,2.0873,,
11338,2.0936,,
11339,2.1349,,
11340,2.0826,,
11341,2.1465,,
11342,2.1127,,
11343,2.1874,,
11344,2.0972,,
11345,2.1563,,
11346,2.1639,,
11347,2.1297,,
11348,2.1508,,
11349,2.1478,,
11350,2.1596,,
11351,2.1863,,
11352,2.3707,,
11353,2.1064,,
11354,2.0489,,
11355,2.0689,,
11356,2.1262,,
11357,2.0167,,
11358,2.0717,,
11359,2.0614,,
11360,2.1133,,
11361,2.0536,,
11362,2.1473,,
11363,2.0427,,
11364,2.0292,,
11365,1.9573,,
11366,1.9652,,
11367,2.0812,,
11368,2.0596,,
11369,2.1465,,
11370,2.0609,,
11371,2.0973,,
11372,2.2056,,
11373,2.1343,,
11374,2.0247,,
11375,2.1256,,
11376,2.0515,,
11377,2.1745,,
11378,2.1075,,
11379,2.0828,,
11380,2.2718,,
11381,2.1334,,
11382,2.1511,,
11383,2.1671,,
11384,2.2528,,
11385,2.1695,,
11386,2.0495,,
11387,2.0784,,
11388,1.9825,,
11389,2.0998,,
11390,2.0376,,
11391,2.0454,,
11392,2.0185,,
11393,2.0396,,
11394,2.147,,
11395,2.0905,,
11396,2.0341,,
11397,2.0319,,
11398,2.0845,,
11399,2.1331,,
11400,2.0823,,
11401,2.1711,,
11402,2.2261,,
11403,2.1085,,
11404,2.165,,
11405,2.1883,,
11406,2.2302,,
11407,2.1551,,
11408,2.193,,
11409,2.1867,,
11410,2.2145,,
11411,2.1466,,
11412,2.1849,,
11413,2.1634,,
11414,2.2231,,
11415,2.1444,,
11416,2.0989,,
11417,2.1809,,
11418,2.141,,
11419,2.0128,,
11420,2.031,,
11421,2.0244,,
11422,2.039,,
11423,2.2363,,
11424,2.0524,,
11425,2.0051,,
11426,2.1013,,
11427,2.0961,,
11428,2.0823,,
11429,2.1267,,
11430,2.1565,,
11431,2.1285,,
11432,2.1773,,
11433,2.0971,,
11434,2.2341,,
11435,2.1223,,
11436,2.1077,,
11437,2.1628,,
11438,2.1401,,
11439,2.0855,,
11440,2.1702,,
11441,2.1485,,
11442,2.1669,,
11443,2.0194,,
11444,2.1047,,
11445,2.1687,,
11446,2.3778,,
11447,2.169,,
11448,2.2826,,
11449,2.2017,,
11450,2.1417,,
11451,2.0901,,
11452,2.0378,,
11453,1.9965,,
11454,2.0441,,
11455,2.1036,,
11456,2.0228,,
11457,2.072,,
11458,2.0814,,
11459,1.9769,,
11460,2.0345,,
11461,2.1604,,
11462,2.1623,,
11463,2.1164,,
11464,2.0976,,
11465,2.1458,,
11466,2.1165,,
11467,2.3007,,
11468,2.2611,,
11469,2.1547,,
11470,2.0884,,
11471,2.1356,,
11472,2.201,,
11473,2.0516,,
11474,2.1028,,
11475,2.1136,,
11476,2.1062,,
11477,2.1313,,
11478,2.2794,,
11479,2.1627,,
11480,2.0153,,
11481,2.076,,
11482,1.9653,,
11483,1.9941,,
11484,2.0455,,
11485,2.0462,,
11486,2.088,,
11487,2.1755,,
11488,2.0508,,
11489,1.9783,,
11490,1.9527,,
11491,1.9751,,
11492,2.0227,,
11493,2.1699,,
11494,2.2906,,
11495,2.1687,,
11496,2.2827,,
11497,2.1508,,
11498,2.0421,,
11499,2.1815,,
11500,2.2046,,
11501,2.0884,,
11502,2.2657,,
11503,2.1003,,
11504,2.1634,,
11505,2.1483,,
11506,2.1812,,
11507,2.2323,,
11508,2.0857,,
11509,2.099,,
11510,2.0575,,
11511,2.2034,,
11512,2.0192,,
11513,2.0462,,
11514,2.1464,,
11515,2.0828,,
11516,2.1169,,
11517,2.0426,,
11518,2.0119,,
11519,2.1579,,
11520,1.9867,,
11521,2.1393,,
11522,1.9839,,
11523,1.9226,,
11524,2.1726,,
11525,2.1462,,
11526,2.1111,,
11527,2.0911,,
11528,2.2384,,
11529,2.2567,,
11530,2.1343,,
11531,2.2602,,
11532,2.1088,,
11533,2.1545,,
11534,2.0678,,
11535,2.2293,,
11536,2.2604,,
11537,2.2203,,
11538,2.14,,
11539,2.1296,,
11540,2.1411,,
11541,2.2774,,
11542,2.0967,,
11543,2.1061,,
11544,2.0872,,
11545,2.1368,,
11546,2.1205,,
11547,2.0645,,
11548,2.0771,,
11549,2.1043,,
11550,2.0546,,
11551,2.0829,,
11552,2.0276,,
11553,1.9827,,
11554,2.0838,,
11555,1.9251,,
11556,2.181,,
11557,2.1532,,
11558,2.1598,,
11559,2.121,,
11560,2.2046,,
11561,2.264,,
11562,2.0713,,
11563,2.1522,,
11564,2.1563,,
11565,2.1903,,
11566,2.0498,,
11567,2.1431,,
11568,2.1644,,
11569,2.1482,,
11570,2.0907,,
11571,2.1727,,
11572,2.2332,,
11573,2.1946,,
11574,2.196,,
11575,2.161,,
11576,2.0354,,
11577,2.0956,,
11578,2.1378,,
11579,2.2136,,
11580,2.2284,,
11581,2.0755,,
11582,2.0146,,
11583,2.0718,,
11584,2.0207,,
11585,1.9839,,
11586,2.0564,,
11587,2.0347,,
11588,2.1107,,
11589,2.2616,,
11590,2.1999,,
11591,2.2204,,
11592,2.1164,,
11593,2.2354,,
11594,2.2704,,
11595,2.1162,,
11596,2.1846,,
11597,2.2649,,
11598,2.2316,,
11599,2.2339,,
11600,2.1505,,
11601,2.1256,,
11602,2.1517,,
11603,2.2001,,
11604,2.2228,,
11605,2.0929,,
11606,2.103,,
11607,2.0754,,
11608,1.9948,,
11609,2.0664,,
11610,2.0376,,
11611,2.0205,,
11612,2.0549,,
11613,2.1001,,
11614,2.1205,,
11615,1.9905,,
11616,2.1124,,
11617,1.9501,,
11618,2.0885,,
11619,1.8944,,
11620,2.0735,,
11621,2.1567,,
11622,2.0971,,
11623,2.2455,,
11624,2.3152,,
11625,2.0938,,
11626,2.18,,
11627,2.4733,,
11628,2.1339,,
11629,2.1567,,
11630,2.1315,,
11631,2.0865,,
11632,2.077,,
11633,2.428,,
11634,2.033,,
11635,2.1427,,
11636,2.1552,,
11637,2.1455,,
11638,2.2009,,
11639,2.1436,,
11640,2.113,,
11641,2.0203,,
11642,2.057,,
11643,2.1977,,
11644,2.0432,,
11645,2.0723,,
11646,2.2124,,
11647,2.0432,,
11648,2.0064,,
11649,2.0052,,
11650,2.1282,,
11651,1.9941,,
11652,2.0904,,
11653,2.2486,,
11654,2.1922,,
11655,2.0756,,
11656,2.2051,,
11657,2.156,,
11658,2.1489,,
11659,2.209,,
11660,2.1662,,
11661,2.226,,
11662,2.0737,,
11663,2.2199,,
11664,2.3571,,
11665,2.1782,,
11666,2.0732,,
11667,2.0472,,
11668,2.152,,
11669,2.1378,,
11670,2.2282,,
11671,2.0803,,
11672,2.0142,,
11673,2.0142,,
11674,2.0154,,
11675,1.9937,,
11676,2.0828,,
11677,2.0668,,
11678,2.1572,,
11679,2.0024,,
11680,2.1078,,
11681,2.1269,,
11682,2.0603,,
11683,1.919,,
11684,2.0812,,
11685,2.1737,,
11686,2.1971,,
11687,2.1432,,
11688,2.2905,,
11689,2.1323,,
11690,2.2928,,
11691,2.1185,,
11692,2.1236,,
11693,2.229,,
11694,2.1172,,
11695,2.1241,,
11696,2.1579,,
11697,2.1258,,
11698,2.2298,,
11699,2.07,,
11700,2.0912,,
11701,2.0941,,
11702,2.1679,,
11703,2.1613,,
11704,2.1183,,
11705,2.1242,,
11706,2.0487,,
11707,1.9968,,
11708,2.081,,
11709,2.0802,,
11710,2.2361,,
11711,2.2192,,
11712,2.1107,,
11713,2.0773,,
11714,2.0895,,
11715,1.9155,,
11716,2.0325,,
11717,2.1252,,
11718,2.2713,,
11719,2.1696,,
11720,2.174,,
11721,2.1559,,
11722,2.1078,,
11723,2.2546,,
11724,2.1928,,
11725,2.3471,,
11726,2.1345,,
11727,2.2096,,
11728,2.2464,,
11729,2.0923,,
11730,2.2003,,
11731,2.1817,,
11732,2.1538,,
11733,2.1414,,
11734,2.2026,,
11735,2.1061,,
11736,2.0606,,
11737,2.1449,,
11738,2.0277,,
11739,2.0134,,
11740,2.0493,,
11741,2.0772,,
11742,2.1256,,
11743,2.1919,,
11744,2.0727,,
11745,1.9894,,
11746,1.9904,,
11747,2.0923,,
11748,2.1549,,
11749,2.2637,,
11750,2.263,,
11751,2.2762,,
11752,2.1684,,
11753,2.2361,,
11754,2.2893,,
11755,2.115,,
11756,2.2128,,
11757,2.1232,,
11758,2.0548,,
11759,2.0963,,
11760,2.1648,,
11761,2.1385,,
11762,1.9872,,
11763,2.0775,,
11764,2.1757,,
11765,2.1627,,
11766,2.2051,,
11767,2.0819,,
11768,2.0654,,
11769,2.0179,,
11770,2.0565,,
11771,2.0401,,
11772,2.0011,,
11773,2.1022,,
11774,2.1282,,
11775,2.1038,,
11776,2.0666,,
11777,2.1234,,
11778,1.9989,,
11779,1.9843,,
11780,2.0526,,
11781,2.1168,,
11782,2.1071,,
11783,2.1975,,
11784,2.1308,,
11785,2.1256,,
11786,2.2591,,
11787,2.0712,,
11788,2.1716,,
11789,2.0893,,
11790,2.2272,,
11791,2.3045,,
11792,2.1861,,
11793,2.1987,,
11794,2.0984,,
11795,2.2887,,
11796,2.2364,,
11797,2.2154,,
11798,2.2387,,
11799,2.14,,
11800,2.1053,,
11801,2.0447,,
11802,2.0511,,
11803,2.0025,,
11804,2.1491,,
11805,1.9706,,
11806,2.1212,,
11807,2.091,,
11808,2.0661,,
11809,2.1026,,
11810,2.0322,,
11811,2.0968,,
11812,1.8773,,
11813,1.9355,,
11814,2.3527,,
11815,2.2241,,
11816,2.3373,,
11817,2.2707,,
11818,2.2063,,
11819,2.2558,,
11820,2.2491,,
11821,2.2879,,
11822,2.452,,
11823,2.2041,,
11824,2.1485,,
11825,2.2364,,
11826,2.1518,,
11827,2.1874,,
11828,2.2362,,
11829,2.2722,,
11830,2.2548,,
11831,2.2257,,
11832,2.1762,,
11833,2.0232,,
11834,2.0858,,
11835,2.1885,,
11836,2.0938,,
11837,2.1126,,
11838,2.1675,,
11839,2.1857,,
11840,2.1726,,
11841,2.1033,,
11842,2.1187,,
11843,2.009,,
11844,1.8776,,
11845,2.1091,,
11846,2.2927,,
11847,2.1659,,
11848,2.0897,,
11849,2.1618,,
11850,2.0909,,
11851,2.0769,,
11852,2.1504,,
11853,2.1496,,
11854,2.1062,,
11855,2.074,,
11856,2.1675,,
11857,2.1623,,
11858,2.197,,
11859,2.1738,,
11860,2.1232,,
11861,2.1248,,
11862,2.205,,
11863,2.1964,,
11864,2.2035,,
11865,2.0435,,
11866,2.0964,,
11867,2.1888,,
11868,2.0836,,
11869,2.0827,,
11870,2.1408,,
11871,2.0761,,
11872,2.1527,,
11873,2.1486,,
11874,2.0426,,
11875,2.0657,,
11876,2.0389,,
11877,1.8923,,
11878,2.2136,,
11879,2.3605,,
11880,2.4785,,
11881,2.1936,,
11882,2.2871,,
11883,2.3145,,
11884,2.2767,,
11885,2.2913,,
11886,2.1281,,
11887,2.1473,,
11888,2.1301,,
11889,2.1959,,
11890,2.1302,,
11891,2.1404,,
11892,2.243,,
11893,2.2226,,
11894,2.2276,,
11895,2.1251,,
11896,2.0606,,
11897,2.2507,,
11898,2.1442,,
11899,2.1179,,
11900,2.1682,,
11901,2.1855,,
11902,2.1489,,
11903,2.1136,,
11904,2.3822,,
11905,2.1783,,
11906,2.0987,,
11907,2.1089,,
11908,2.0449,,
11909,2.0083,,
11910,2.1831,,
11911,2.1849,,
11912,2.1056,,
11913,2.1633,,
11914,2.1803,,
11915,2.1169,,
11916,2.0924,,
11917,2.1376,,
11918,2.2098,,
11919,2.1006,,
11920,2.0771,,
11921,2.1045,,
11922,2.1471,,
11923,2.1503,,
11924,2.2618,,
11925,2.1608,,
11926,2.0969,,
11927,2.1955,,
11928,2.1541,,
11929,2.2708,,
11930,2.1187,,
11931,2.119,,
11932,2.0997,,
11933,1.9905,,
11934,2.0644,,
11935,2.0162,,
11936,2.0661,,
11937,2.1342,,
11938,2.07,,
11939,2.1805,,
11940,2.0253,,
11941,2.071,,
11942,1.9999,,
11943,2.1372,,
11944,2.1648,,
11945,2.1368,,
11946,2.1478,,
11947,2.2723,,
11948,2.2062,,
11949,2.1789,,
11950,2.1963,,
11951,2.2448,,
11952,2.1575,,
11953,2.1685,,
11954,2.1784,,
11955,2.0628,,
11956,2.278,,
11957,2.1065,,
11958,2.1173,,
11959,2.0453,,
11960,2.1941,,
11961,2.176,,
11962,2.1876,,
11963,1.9946,,
11964,2.0285,,
11965,2.0168,,
11966,1.9644,,
11967,2.2194,,
11968,2.1093,,
11969,2.1827,,
11970,2.1852,,
11971,2.1282,,
11972,2.1152,,
11973,1.9767,,
11974,2.0213,,
11975,1.9965,,
11976,2.1074,,
11977,2.1901,,
11978,2.1192,,
11979,2.2174,,
11980,2.1693,,
11981,2.1697,,
11982,2.1787,,
11983,2.1468,,
11984,2.128,,
11985,2.3347,,
11986,2.1219,,
11987,2.2299,,
11988,2.1341,,
11989,2.2999,,
11990,2.1607,,
11991,2.2304,,
11992,2.2404,,
11993,2.2004,,
11994,2.2206,,
11995,2.1257,,
11996,2.0624,,
11997,2.4057,,
11998,2.0401,,
11999,2.1161,,
12000,2.142,,
12001,2.1457,,
12002,2.2264,,
12003,2.187,,
12004,2.028,,
12005,2.1174,,
12006,2.1593,,
12007,1.9453,,
12008,2.1657,,
12009,2.2725,,
12010,2.1543,,
12011,2.1543,,
12012,2.0613,,
12013,2.1379,,
12014,2.224,,
12015,2.1255,,
12016,2.2653,,
12017,2.0902,,
12018,2.1238,,
12019,2.1398,,
12020,2.1343,,
12021,2.0971,,
12022,2.2066,,
12023,2.132,,
12024,2.0918,,
12025,2.0586,,
12026,2.1458,,
12027,2.1639,,
12028,2.1368,,
12029,2.1554,,
12030,2.1325,,
12031,1.9885,,
12032,2.1235,,
12033,2.1183,,
12034,2.0654,,
12035,2.1544,,
12036,2.1047,,
12037,2.1468,,
12038,2.0894,,
12039,2.0586,,
12040,1.9852,,
12041,2.1541,,
12042,2.1043,,
12043,2.1811,,
12044,2.1605,,
12045,2.1726,,
12046,2.2154,,
12047,2.2081,,
12048,2.519,,
12049,2.0803,,
12050,2.3528,,
12051,2.1718,,
12052,2.2232,,
12053,2.0787,,
12054,2.1979,,
12055,2.202,,
12056,2.11,,
12057,2.2177,,
12058,2.1769,,
12059,2.1293,,
12060,2.3401,,
12061,2.2064,,
12062,2.089,,
12063,2.1728,,
12064,2.0601,,
12065,2.0697,,
12066,2.1341,,
12067,2.2015,,
12068,2.0071,,
12069,2.0263,,
12070,2.1232,,
12071,2.0653,,
12072,1.9283,,
12073,2.0239,,
12074,2.0653,,
12075,2.2168,,
12076,2.153,,
12077,2.286,,
12078,2.1215,,
12079,2.1143,,
12080,2.1413,,
12081,2.1715,,
12082,2.2884,,
12083,2.2259,,
12084,2.1451,,
12085,2.1301,,
12086,2.1061,,
12087,2.2031,,
12088,2.246,,
12089,2.0717,,
12090,2.2178,,
12091,2.1785,,
12092,2.2848,,
12093,1.9896,,
12094,2.0577,,
12095,2.062,,
12096,2.0011,,
12097,2.0106,,
12098,2.1224,,
12099,2.0622,,
12100,2.1667,,
12101,2.0763,,
12102,2.0383,,
12103,2.1412,,
12104,2.0916,,
12105,1.9643,,
12106,2.0275,,
12107,2.22,,
12108,2.2045,,
12109,2.1904,,
12110,2.2655,,
12111,2.2946,,
12112,2.2265,,
12113,2.3205,,
12114,2.2924,,
12115,2.2312,,
12116,2.1753,,
12117,2.2448,,
12118,2.2002,,
12119,2.2149,,
12120,2.1108,,
12121,2.3446,,
12122,2.1294,,
12123,2.25,,
12124,2.2807,,
12125,2.2037,,
12126,2.0413,,
12127,1.9953,,
12128,2.0309,,
12129,2.0783,,
12130,2.2632,,
12131,2.0372,,
12132,2.2272,,
12133,2.1494,,
12134,2.0332,,
12135,2.192,,
12136,2.1024,,
12137,2.0835,,
12138,2.1431,,
12139,2.1228,,
12140,2.2221,,
12141,2.0665,,
12142,2.1005,,
12143,2.0842,,
12144,2.1953,,
12145,2.059,,
12146,2.221,,
12147,2.1302,,
12148,2.1757,,
12149,2.0527,,
12150,2.3254,,
12151,2.1433,,
12152,2.2685,,
12153,2.1,,
12154,2.1712,,
12155,2.1573,,
12156,2.1105,,
12157,2.2019,,
12158,2.1308,,
12159,2.0374,,
12160,2.0554,,
12161,2.0255,,
12162,2.104,,
12163,2.0321,,
12164,2.0213,,
12165,2.0827,,
12166,2.4584,,
12167,2.1389,,
12168,1.9936,,
12169,2.0748,,
12170,1.9744,,
12171,1.9087,,
12172,2.2329,,
12173,2.0843,,
12174,2.2202,,
12175,2.1851,,
12176,2.2229,,
12177,2.1251,,
12178,2.1957,,
12179,2.2881,,
12180,2.0826,,
12181,2.1291,,
12182,2.364,,
12183,2.2723,,
12184,2.1242,,
12185,2.1315,,
12186,2.1686,,
12187,2.2229,,
12188,2.151,,
12189,2.1359,,
12190,2.1625,,
12191,2.1415,,
12192,2.0598,,
12193,2.2032,,
12194,2.087,,
12195,2.0197,,
12196,2.0543,,
12197,2.0269,,
12198,2.0611,,
12199,2.0962,,
12200,2.0467,,
12201,2.035,,
12202,2.088,,
12203,1.9107,,
12204,1.9461,,
12205,2.1916,,
12206,2.2922,,
12207,2.1402,,
12208,2.1696,,
12209,2.1591,,
12210,2.138,,
12211,2.2966,,
12212,2.5559,,
12213,2.6173,,
12214,2.129,,
12215,2.0991,,
12216,2.166,,
12217,2.3032,,
12218,2.0293,,
12219,2.2111,,
12220,2.2328,,
12221,2.1537,,
12222,2.1267,,
12223,2.2214,,
12224,2.0805,,
12225,2.0052,,
12226,2.0785,,
12227,1.9731,,
12228,2.0348,,
12229,2.0045,,
12230,2.034,,
12231,2.0967,,
12232,2.0996,,
12233,2.1676,,
12234,1.9946,,
12235,2.1173,,
12236,1.9276,,
12237,2.0678,,
12238,2.1082,,
12239,2.0838,,
12240,2.12,,
12241,2.3236,,
12242,2.2497,,
12243,2.1615,,
12244,2.1795,,
12245,2.2052,,
12246,2.2709,,
12247,2.0405,,
12248,2.0384,,
12249,2.1542,,
12250,2.1364,,
12251,2.1898,,
12252,2.1201,,
12253,2.1431,,
12254,2.1861,,
12255,2.2482,,
12256,2.2183,,
12257,2.0767,,
12258,2.2329,,
12259,2.2893,,
12260,2.0728,,
12261,2.1023,,
12262,2.0349,,
12263,2.0715,,
12264,2.2571,,
12265,2.1538,,
12266,2.172,,
12267,2.0941,,
12268,2.1703,,
12269,2.0927,,
12270,2.1417,,
12271,2.296,,
12272,2.4084,,
12273,2.336,,
12274,2.1651,,
12275,2.3545,,
12276,2.8403,,
12277,2.6391,,
12278,2.4147,,
12279,2.7044,,
12280,2.7327,,
12281,2.292,,
12282,2.4419,,
12283,2.269,,
12284,2.1907,,
12285,2.1938,,
12286,2.3769,,
12287,2.2032,,
12288,2.1358,,
12289,2.2474,,
12290,2.0181,,
12291,2.1819,,
12292,2.1379,,
12293,2.0297,,
12294,2.1262,,
12295,2.0288,,
12296,2.1142,,
12297,2.2593,,
12298,2.1833,,
12299,2.0124,,
12300,2.1268,,
12301,2.0893,,
12302,2.2582,,
12303,2.138,,
12304,2.2029,,
12305,2.109,,
12306,2.1505,,
12307,2.228,,
12308,2.2799,,
12309,2.1265,,
12310,2.1119,,
12311,2.2339,,
12312,2.329,,
12313,2.2055,,
12314,2.0255,,
12315,2.1015,,
12316,2.1175,,
12317,2.0785,,
12318,2.1916,,
12319,2.2624,,
12320,2.1869,,
12321,2.1584,,
12322,2.3066,,
12323,2.1174,,
12324,2.0453,,
12325,2.1382,,
12326,2.0455,,
12327,2.1112,,
12328,2.0435,,
12329,2.1067,,
12330,2.0447,,
12331,2.2299,,
12332,2.1859,,
12333,2.0629,,
12334,2.056,,
12335,2.0242,,
12336,1.9078,,
12337,2.0881,,
12338,2.1033,,
12339,2.1688,,
12340,2.1693,,
12341,2.1211,,
12342,2.1007,,
12343,2.0642,,
12344,2.1399,,
12345,2.2625,,
12346,2.1905,,
12347,2.1268,,
12348,2.1995,,
12349,2.1469,,
12350,2.1605,,
12351,2.1384,,
12352,2.1293,,
12353,2.0826,,
12354,2.1712,,
12355,2.1059,,
12356,2.2339,,
12357,2.1349,,
12358,2.0459,,
12359,2.0797,,
12360,2.0541,,
12361,2.0453,,
12362,2.0504,,
12363,2.0767,,
12364,2.2722,,
12365,2.074,,
12366,2.0294,,
12367,2.0749,,
