Repetition rate,Coppelia_simTime[s],,
2959,0.35034,,
2960,0.30005,,
2961,0.2998,,
2962,0.30005,,
2963,0.30005,,
2964,0.30005,,
2965,0.34985,,
2966,0.25,,
2967,0.25024,,
2968,0.25,,
2969,0.25024,,
2970,0.19995,,
2971,0.30005,,
2972,0.30005,,
2973,0.30005,,
2974,0.2998,,
2975,0.35034,,
2976,0.3501,,
2977,0.30005,,
2978,0.30005,,
2979,0.19995,,
2980,0.30005,,
2981,0.25024,,
2982,0.30005,,
2983,0.30005,,
2984,0.30005,,
2985,0.3501,,
2986,0.35034,,
2987,0.30005,,
2988,0.30005,,
2989,0.30005,,
2990,0.30005,,
2991,0.25,,
2992,0.25,,
2993,0.25024,,
2994,0.30005,,
2995,0.30005,,
2996,0.25,,
2997,0.2998,,
2998,0.30005,,
2999,0.30005,,
3000,0.30005,,
3001,0.35,,
3002,0.3,,
3003,0.3,,
3004,0.35,,
3005,0.3,,
3006,0.25,,
3007,0.3,,
3008,0.3,,
3009,0.29999,,
3010,0.25,,
3011,0.29999,,
3012,0.25,,
3013,0.3,,
3014,0.3,,
3015,0.2,,
3016,0.25,,
3017,0.3,,
3018,0.14999,,
3019,0.20001,,
3020,0.25,,
3021,0.35001,,
3022,0.25,,
3023,0.25003,,
3024,0.25,,
3025,0.25,,
3026,0.24997,,
3027,0.34998,,
3028,0.24997,,
3029,0.24997,,
3030,0.29999,,
3031,0.24997,,
3032,0.30005,,
3033,0.30002,,
3034,0.29999,,
3035,0.29999,,
3036,0.30005,,
3037,0.24994,,
3038,0.29999,,
3039,0.29999,,
3040,0.35004,,
3041,0.29999,,
3042,0.29993,,
3043,0.29999,,
3044,0.29999,,
3045,0.25,,
3046,0.29999,,
3047,0.30005,,
3048,0.25,,
3049,0.29999,,
3050,0.29993,,
3051,0.25006,,
3052,0.30005,,
3053,0.29993,,
3054,0.25,,
3055,0.29999,,
3056,0.25,,
3057,0.34998,,
3058,0.35004,,
3059,0.25,,
3060,0.29999,,
3061,0.35004,,
3062,0.29993,,
3063,0.35004,,
3064,0.29999,,
3065,0.25,,
3066,0.35004,,
3067,0.29999,,
3068,0.30005,,
3069,0.20007,,
3070,0.30005,,
3071,0.29999,,
3072,0.25,,
3073,0.29993,,
3074,0.29993,,
3075,0.34998,,
3076,0.25,,
3077,0.34985,,
3078,0.3501,,
3079,0.30005,,
3080,0.15002,,
3081,0.25,,
3082,0.24988,,
3083,0.3501,,
3084,0.29993,,
3085,0.30005,,
3086,0.25,,
3087,0.3501,,
3088,0.34998,,
3089,0.29993,,
3090,0.34998,,
3091,0.29993,,
3092,0.30005,,
3093,0.25,,
3094,0.29993,,
3095,0.29993,,
3096,0.25012,,
3097,0.29993,,
3098,0.25,,
3099,0.25,,
3100,0.29993,,
3101,0.29993,,
3102,0.29993,,
3103,0.25,,
3104,0.29993,,
3105,0.25,,
3106,0.30005,,
3107,0.25,,
3108,0.25,,
3109,0.3501,,
3110,0.25,,
3111,0.30005,,
3112,0.30005,,
3113,0.29993,,
3114,0.34998,,
3115,0.25,,
3116,0.15002,,
3117,0.30005,,
3118,0.30005,,
3119,0.30005,,
3120,0.30005,,
3121,0.25,,
3122,0.30005,,
3123,0.25,,
3124,0.30005,,
3125,0.25,,
3126,0.30005,,
3127,0.19995,,
3128,0.30005,,
3129,0.30005,,
3130,0.29993,,
3131,0.2998,,
3132,0.30005,,
3133,0.29993,,
3134,0.30005,,
3135,0.25,,
3136,0.25,,
3137,0.20007,,
3138,0.34985,,
3139,0.3501,,
3140,0.19983,,
3141,0.30005,,
3142,0.2998,,
3143,0.2998,,
3144,0.30005,,
3145,0.2998,,
3146,0.25,,
3147,0.30005,,
3148,0.25,,
3149,0.30005,,
3150,0.30005,,
3151,0.30005,,
3152,0.25,,
3153,0.30005,,
3154,0.30005,,
3155,0.30005,,
3156,0.2998,,
3157,0.30005,,
3158,0.30005,,
3159,0.25,,
3160,0.30005,,
3161,0.29956,,
3162,0.2998,,
3163,0.30005,,
3164,0.34985,,
3165,0.30005,,
3166,0.30005,,
3167,0.30005,,
3168,0.24976,,
3169,0.34985,,
3170,0.30005,,
3171,0.25,,
3172,0.30005,,
3173,0.24976,,
3174,0.30005,,
3175,0.30005,,
3176,0.30005,,
3177,0.35034,,
3178,0.34985,,
3179,0.34985,,
3180,0.2998,,
3181,0.30005,,
3182,0.35034,,
3183,0.30005,,
3184,0.25024,,
3185,0.25024,,
3186,0.34985,,
3187,0.19995,,
3188,0.30005,,
3189,0.34985,,
3190,0.3501,,
3191,0.30005,,
3192,0.2998,,
3193,0.34985,,
3194,0.30005,,
3195,0.30005,,
3196,0.25,,
3197,0.30005,,
3198,0.30005,,
3199,0.30005,,
3200,0.30005,,
3201,0.3,,
3202,0.3,,
3203,0.3,,
3204,0.4,,
3205,0.25,,
3206,0.3,,
3207,0.3,,
3208,0.35001,,
3209,0.3,,
3210,0.2,,
3211,0.29999,,
3212,0.25,,
3213,0.25,,
3214,0.34999,,
3215,0.3,,
3216,0.35001,,
3217,0.29999,,
3218,0.25,,
3219,0.29996,,
3220,0.29996,,
3221,0.25,,
3222,0.30002,,
3223,0.29996,,
3224,0.25,,
3225,0.30005,,
3226,0.24997,,
3227,0.20001,,
3228,0.29999,,
3229,0.30005,,
3230,0.29999,,
3231,0.29999,,
3232,0.35004,,
3233,0.25,,
3234,0.30005,,
3235,0.29999,,
3236,0.29999,,
3237,0.25,,
3238,0.30005,,
3239,0.29999,,
3240,0.34998,,
3241,0.30005,,
3242,0.30005,,
3243,0.29993,,
3244,0.15002,,
3245,0.35004,,
3246,0.30005,,
3247,0.30005,,
3248,0.29999,,
3249,0.29999,,
3250,0.35004,,
3251,0.29999,,
3252,0.35004,,
3253,0.30005,,
3254,0.25,,
3255,0.29999,,
3256,0.20007,,
3257,0.34998,,
3258,0.35004,,
3259,0.25,,
3260,0.24994,,
3261,0.30005,,
3262,0.30005,,
3263,0.30005,,
3264,0.30005,,
3265,0.29999,,
3266,0.29999,,
3267,0.30005,,
3268,0.29993,,
3269,0.35004,,
3270,0.34998,,
3271,0.29993,,
3272,0.29993,,
3273,0.29993,,
3274,0.30005,,
3275,0.30005,,
3276,0.29993,,
3277,0.3501,,
3278,0.30005,,
3279,0.25,,
3280,0.34985,,
3281,0.3501,,
3282,0.29993,,
3283,0.25,,
3284,0.20007,,
3285,0.2998,,
3286,0.30005,,
3287,0.30005,,
3288,0.25,,
3289,0.2998,,
3290,0.3501,,
3291,0.25,,
3292,0.30005,,
3293,0.29993,,
3294,0.19995,,
3295,0.30005,,
3296,0.30005,,
3297,0.29993,,
3298,0.25,,
3299,0.25,,
3300,0.3501,,
3301,0.30005,,
3302,0.19983,,
3303,0.30005,,
3304,0.30005,,
3305,0.30005,,
3306,0.29993,,
3307,0.34998,,
3308,0.30005,,
3309,0.30005,,
3310,0.34998,,
3311,0.3501,,
3312,0.30005,,
3313,0.25,,
3314,0.2998,,
3315,0.34998,,
3316,0.19995,,
3317,0.24988,,
3318,0.30005,,
3319,0.2998,,
3320,0.2998,,
3321,0.25,,
3322,0.34998,,
3323,0.25,,
3324,0.25,,
3325,0.25,,
3326,0.30005,,
3327,0.25012,,
3328,0.30005,,
3329,0.30005,,
3330,0.24988,,
3331,0.25,,
3332,0.29993,,
3333,0.40002,,
3334,0.30005,,
3335,0.30005,,
3336,0.19995,,
3337,0.3501,,
3338,0.29993,,
3339,0.30005,,
3340,0.30005,,
3341,0.25,,
3342,0.30005,,
3343,0.34985,,
3344,0.30005,,
3345,0.30005,,
3346,0.30005,,
3347,0.30005,,
3348,0.30005,,
3349,0.2998,,
3350,0.25024,,
3351,0.3999,,
3352,0.30005,,
3353,0.30005,,
3354,0.30005,,
3355,0.3501,,
3356,0.25024,,
3357,0.30005,,
3358,0.30005,,
3359,0.25,,
3360,0.34985,,
3361,0.2998,,
3362,0.3501,,
3363,0.2998,,
3364,0.2998,,
3365,0.30005,,
3366,0.25,,
3367,0.30005,,
3368,0.30005,,
3369,0.24976,,
3370,0.30005,,
3371,0.25,,
3372,0.30005,,
3373,0.30005,,
3374,0.30005,,
3375,0.30005,,
3376,0.30005,,
3377,0.30005,,
3378,0.25024,,
3379,0.34985,,
3380,0.30005,,
3381,0.25024,,
3382,0.25024,,
3383,0.30005,,
3384,0.30005,,
3385,0.30005,,
3386,0.25,,
3387,0.25,,
3388,0.15015,,
3389,0.2998,,
3390,0.34985,,
3391,0.30005,,
3392,0.25024,,
3393,0.25,,
3394,0.19995,,
3395,0.25,,
3396,0.30005,,
3397,0.30005,,
3398,0.29956,,
3399,0.30005,,
3400,0.30005,,
3401,0.3,,
3402,0.3,,
3403,0.3,,
3404,0.2,,
3405,0.3,,
3406,0.3,,
3407,0.2,,
3408,0.25,,
3409,0.3,,
3410,0.25,,
3411,0.29999,,
3412,0.3,,
3413,0.2,,
3414,0.35001,,
3415,0.25,,
3416,0.3,,
3417,0.25,,
3418,0.35001,,
3419,0.29996,,
3420,0.19998,,
3421,0.20001,,
3422,0.34998,,
3423,0.30002,,
3424,0.14999,,
3425,0.35001,,
3426,0.30005,,
3427,0.25003,,
3428,0.29996,,
3429,0.29999,,
3430,0.29999,,
3431,0.30005,,
3432,0.30002,,
3433,0.29996,,
3434,0.25003,,
3435,0.30002,,
3436,0.24994,,
3437,0.29999,,
3438,0.24994,,
3439,0.29999,,
3440,0.29999,,
3441,0.25,,
3442,0.29999,,
3443,0.29993,,
3444,0.20007,,
3445,0.30005,,
3446,0.29999,,
3447,0.34998,,
3448,0.24994,,
3449,0.24994,,
3450,0.30005,,
3451,0.30005,,
3452,0.29999,,
3453,0.30005,,
3454,0.30005,,
3455,0.29999,,
3456,0.30005,,
3457,0.29999,,
3458,0.34998,,
3459,0.30005,,
3460,0.30005,,
3461,0.19995,,
3462,0.29999,,
3463,0.29999,,
3464,0.30005,,
3465,0.25006,,
3466,0.25,,
3467,0.30005,,
3468,0.19995,,
3469,0.20001,,
3470,0.14996,,
3471,0.20001,,
3472,0.20001,,
3473,0.19995,,
3474,0.29999,,
3475,0.30005,,
3476,0.29993,,
3477,0.29993,,
3478,0.34998,,
3479,0.30005,,
3480,0.34998,,
3481,0.29993,,
3482,0.25,,
3483,0.29993,,
3484,0.19995,,
3485,0.25012,,
3486,0.30005,,
3487,0.29993,,
3488,0.29993,,
3489,0.30005,,
3490,0.29993,,
3491,0.3501,,
3492,0.34985,,
3493,0.30005,,
3494,0.25,,
3495,0.30005,,
3496,0.30005,,
3497,0.30005,,
3498,0.30005,,
3499,0.25012,,
3500,0.30005,,
3501,0.25,,
3502,0.30005,,
3503,0.2998,,
3504,0.20007,,
3505,0.25,,
3506,0.34985,,
3507,0.29993,,
3508,0.3501,,
3509,0.30005,,
3510,0.24988,,
3511,0.30005,,
3512,0.30005,,
3513,0.2998,,
3514,0.15002,,
3515,0.29993,,
3516,0.30005,,
3517,0.25,,
3518,0.25,,
3519,0.25,,
3520,0.30005,,
3521,0.15002,,
3522,0.29993,,
3523,0.25,,
3524,0.30005,,
3525,0.25,,
3526,0.29993,,
3527,0.30005,,
3528,0.24988,,
3529,0.25,,
3530,0.30005,,
3531,0.25,,
3532,0.2998,,
3533,0.30005,,
3534,0.30005,,
3535,0.34985,,
3536,0.29993,,
3537,0.25,,
3538,0.25,,
3539,0.25,,
3540,0.29993,,
3541,0.29993,,
3542,0.30005,,
3543,0.30005,,
3544,0.34998,,
3545,0.30005,,
3546,0.30005,,
3547,0.2998,,
3548,0.30005,,
3549,0.25,,
3550,0.30005,,
3551,0.30005,,
3552,0.34985,,
3553,0.2998,,
3554,0.24976,,
3555,0.2998,,
3556,0.30005,,
3557,0.30005,,
3558,0.25,,
3559,0.34985,,
3560,0.25,,
3561,0.30005,,
3562,0.34985,,
3563,0.30005,,
3564,0.2998,,
3565,0.30005,,
3566,0.25,,
3567,0.2998,,
3568,0.3501,,
3569,0.24976,,
3570,0.25,,
3571,0.29956,,
3572,0.19995,,
3573,0.2998,,
3574,0.2002,,
3575,0.30005,,
3576,0.30005,,
3577,0.3501,,
3578,0.30005,,
3579,0.30005,,
3580,0.34985,,
3581,0.3501,,
3582,0.30005,,
3583,0.30005,,
3584,0.24976,,
3585,0.25024,,
3586,0.34985,,
3587,0.2998,,
3588,0.30005,,
3589,0.30005,,
3590,0.25,,
3591,0.30005,,
3592,0.25,,
3593,0.2998,,
3594,0.30005,,
3595,0.2998,,
3596,0.30005,,
3597,0.30005,,
3598,0.34985,,
3599,0.30005,,
3600,0.30005,,
3601,0.3,,
3602,0.3,,
3603,0.3,,
3604,0.25,,
3605,0.35,,
3606,0.3,,
3607,0.3,,
3608,0.3,,
3609,0.34999,,
3610,0.3,,
3611,0.25,,
3612,0.3,,
3613,0.3,,
3614,0.35001,,
3615,0.29999,,
3616,0.25,,
3617,0.29999,,
3618,0.29999,,
3619,0.24997,,
3620,0.35001,,
3621,0.34998,,
3622,0.30002,,
3623,0.29999,,
3624,0.34998,,
3625,0.29996,,
3626,0.30002,,
3627,0.29999,,
3628,0.24997,,
3629,0.25,,
3630,0.30002,,
3631,0.30002,,
3632,0.24997,,
3633,0.34998,,
3634,0.34998,,
3635,0.29999,,
3636,0.29999,,
3637,0.19995,,
3638,0.30005,,
3639,0.29999,,
3640,0.24994,,
3641,0.30005,,
3642,0.25,,
3643,0.29999,,
3644,0.25,,
3645,0.30005,,
3646,0.25006,,
3647,0.35004,,
3648,0.30005,,
3649,0.39996,,
3650,0.34998,,
3651,0.30005,,
3652,0.29999,,
3653,0.29999,,
3654,0.25,,
3655,0.35004,,
3656,0.25006,,
3657,0.30005,,
3658,0.34998,,
3659,0.35004,,
3660,0.24994,,
3661,0.15002,,
3662,0.24994,,
3663,0.24994,,
3664,0.34998,,
3665,0.29999,,
3666,0.30005,,
3667,0.30005,,
3668,0.29993,,
3669,0.29993,,
3670,0.25,,
3671,0.30005,,
3672,0.29993,,
3673,0.25,,
3674,0.25,,
3675,0.3501,,
3676,0.25,,
3677,0.25,,
3678,0.30005,,
3679,0.3501,,
3680,0.2998,,
3681,0.34985,,
3682,0.34998,,
3683,0.24988,,
3684,0.34985,,
3685,0.29993,,
3686,0.20007,,
3687,0.25012,,
3688,0.24988,,
3689,0.25,,
3690,0.24988,,
3691,0.29993,,
3692,0.30005,,
3693,0.30005,,
3694,0.20007,,
3695,0.25,,
3696,0.30005,,
3697,0.2998,,
3698,0.30005,,
3699,0.30005,,
3700,0.30005,,
3701,0.34998,,
3702,0.34998,,
3703,0.25,,
3704,0.30005,,
3705,0.25,,
3706,0.25,,
3707,0.30005,,
3708,0.29993,,
3709,0.25,,
3710,0.30005,,
3711,0.29993,,
3712,0.25,,
3713,0.34998,,
3714,0.30005,,
3715,0.30005,,
3716,0.30005,,
3717,0.29993,,
3718,0.30005,,
3719,0.29993,,
3720,0.30005,,
3721,0.3501,,
3722,0.29993,,
3723,0.29993,,
3724,0.30005,,
3725,0.29993,,
3726,0.19995,,
3727,0.25012,,
3728,0.25,,
3729,0.30005,,
3730,0.30005,,
3731,0.30005,,
3732,0.25,,
3733,0.25,,
3734,0.25,,
3735,0.25,,
3736,0.25012,,
3737,0.29993,,
3738,0.30005,,
3739,0.25012,,
3740,0.25,,
3741,0.2998,,
3742,0.30005,,
3743,0.25,,
3744,0.25,,
3745,0.2998,,
3746,0.24976,,
3747,0.30005,,
3748,0.34985,,
3749,0.25,,
3750,0.30005,,
3751,0.19995,,
3752,0.25,,
3753,0.30005,,
3754,0.34985,,
3755,0.30005,,
3756,0.25,,
3757,0.19995,,
3758,0.3501,,
3759,0.30005,,
3760,0.30005,,
3761,0.30005,,
3762,0.24976,,
3763,0.30005,,
3764,0.25024,,
3765,0.25024,,
3766,0.25024,,
3767,0.3501,,
3768,0.25,,
3769,0.19995,,
3770,0.24976,,
3771,0.30005,,
3772,0.30005,,
3773,0.25,,
3774,0.25024,,
3775,0.24976,,
3776,0.30005,,
3777,0.34985,,
3778,0.2998,,
3779,0.30005,,
3780,0.19995,,
3781,0.24976,,
3782,0.30005,,
3783,0.2998,,
3784,0.30005,,
3785,0.30005,,
3786,0.30005,,
3787,0.25,,
3788,0.30005,,
3789,0.34985,,
3790,0.30005,,
3791,0.30005,,
3792,0.30005,,
3793,0.2998,,
3794,0.30005,,
3795,0.24976,,
3796,0.34985,,
3797,0.30005,,
3798,0.30005,,
3799,0.24976,,
3800,0.19995,,
3801,0.3,,
3802,0.25,,
3803,0.25,,
3804,0.3,,
3805,0.25,,
3806,0.3,,
3807,0.3,,
3808,0.25,,
3809,0.3,,
3810,0.3,,
3811,0.25,,
3812,0.3,,
3813,0.25,,
3814,0.3,,
3815,0.2,,
3816,0.35001,,
3817,0.34999,,
3818,0.29999,,
3819,0.25,,
3820,0.30002,,
3821,0.25,,
3822,0.35001,,
3823,0.30005,,
3824,0.19998,,
3825,0.15002,,
3826,0.30002,,
3827,0.35004,,
3828,0.29996,,
3829,0.30002,,
3830,0.30002,,
3831,0.30005,,
3832,0.29996,,
3833,0.29999,,
3834,0.29999,,
3835,0.25,,
3836,0.29999,,
3837,0.24994,,
3838,0.25,,
3839,0.25,,
3840,0.20007,,
3841,0.14996,,
3842,0.29999,,
3843,0.29999,,
3844,0.24994,,
3845,0.19995,,
3846,0.25,,
3847,0.29999,,
3848,0.29999,,
3849,0.34998,,
3850,0.24994,,
3851,0.29999,,
3852,0.29993,,
3853,0.19995,,
3854,0.29999,,
3855,0.30005,,
3856,0.25,,
3857,0.25,,
3858,0.25,,
3859,0.25,,
3860,0.25,,
3861,0.24994,,
3862,0.30005,,
3863,0.25,,
3864,0.30005,,dt=50msÇæÇ©ÇÁ0.05sÇ´Ç¥Ç›ÅH
3865,0.25006,,
3866,0.29993,,
3867,0.25,,
3868,0.20001,,
