Repetition rate,exeTime[s]
1984,25.816
1985,25.111
1986,25.404
1987,25.672
1988,25.572
1989,25.821
1990,24.648
1991,25.868
1992,25.537
1993,25.882
1994,25.534
1995,25.619
1996,25.586
1997,25.616
1998,25.828
1999,25.121
2000,25.578
2001,25.323
2002,25.651
2003,25.607
2004,25.339
2005,25.423
2006,26.155
2007,25.707
2008,25.556
2009,26.454
2010,25.345
2011,25.993
2012,25.659
2013,25.596
2014,26.646
2015,25.947
2016,26.375
2017,26.414
2018,25.997
2019,26.445
2020,26.85
2021,26.779
2022,26.063
2023,26.469
2024,26.353
2025,26.853
2026,26.28
2027,26.662
2028,26.734
2029,26.12
2030,26.756
2031,25.855
2032,26.512
2033,26.855
2034,27.022
2035,26.643
2036,26.994
2037,27.303
2038,26.768
2039,27.288
2040,26.752
2041,26.869
2042,27.201
2043,27.114
2044,27.067
2045,26.9
2046,27.045
2047,26.73
2048,27.03
2049,27.29
2050,27.37
2051,27.13
2052,27.324
2053,26.736
2054,26.988
2055,27.203
2056,26.147
2057,27.39
2058,26.672
2059,26.43
2060,27.313
2061,26.905
2062,27.126
2063,27.428
2064,27.201
2065,27.477
2066,27.666
2067,27.093
2068,30.023
2069,27.682
2070,27.302
2071,27.816
2072,27.888
2073,28.004
2074,28.195
2075,27.236
2076,27.525
2077,27.66
2078,27.995
2079,27.449
2080,28.082
2081,28.419
2082,28.146
2083,27.89
2084,28.979
2085,27.966
2086,27.56
2087,27.752
2088,28.282
2089,28.062
2090,28.05
2091,27.547
2092,28.093
2093,27.764
2094,27.942
2095,28.669
2096,27.537
2097,28.275
2098,28.666
2099,28.328
2100,28.097
2101,28.252
2102,28.714
2103,28.952
2104,28.692
2105,28.413
2106,28.959
2107,29.052
2108,28.412
2109,28.552
2110,28.877
2111,28.12
2112,28.574
2113,28.173
2114,28.955
2115,28.331
2116,28.532
2117,28.662
2118,28.815
2119,28.903
2120,28.318
2121,28.218
2122,28.307
2123,29.228
2124,28.275
2125,29.07
2126,28.705
2127,29.011
2128,28.706
2129,29.034
2130,28.686
2131,29.426
2132,29.532
2133,29.022
2134,28.888
2135,28.575
2136,28.771
2137,28.616
2138,29.037
2139,29.1
2140,29.367
2141,29.443
2142,28.879
2143,28.701
2144,28.633
2145,28.734
2146,29.589
2147,28.975
2148,29.376
2149,29.912
2150,29.852
2151,29.079
2152,28.888
2153,30.289
2154,29.9
2155,30.885
2156,29.318
2157,29.635
2158,29.417
2159,29.891
2160,29.656
2161,29.034
2162,29.399
2163,29.011
2164,29.785
2165,29.681
2166,29.365
2167,29.664
2168,30.241
2169,30.212
2170,29.63
2171,29.278
2172,29.649
2173,30.149
2174,29.862
2175,29.909
2176,30.146
2177,30.642
2178,30.39
2179,29.921
2180,29.287
2181,29.37
2182,30.557
2183,30.002
2184,30.181
2185,30.545
2186,30.477
2187,30.6
2188,30.656
2189,30.661
2190,30.158
2191,30.419
2192,30.264
2193,31.107
2194,30.388
2195,30.185
2196,30.681
2197,29.787
2198,29.615
2199,30.771
2200,30.318
2201,30.463
2202,29.839
2203,30.312
2204,31.373
2205,30.64
2206,31.004
2207,31.977
2208,31.017
2209,31.259
2210,30.824
2211,31.039
2212,31.026
2213,30.606
2214,31.645
2215,31.681
2216,31.763
2217,31.683
2218,31.778
2219,31.275
2220,30.785
2221,31.669
2222,31.079
2223,31.26
2224,31.637
2225,31.479
2226,31.739
2227,31.483
2228,31.743
2229,32.097
2230,31.749
2231,31.518
2232,31.816
2233,31.57
2234,31.335
2235,31.646
2236,31.656
2237,31.957
2238,31.039
2239,32.079
2240,31.59
2241,31.815
2242,32.427
2243,31.883
2244,31.687
2245,32.511
2246,31.481
2247,32.33
2248,31.765
2249,31.537
2250,32.235
2251,32.125
2252,32.291
2253,32.399
2254,32.011
2255,32.133
2256,32.565
2257,31.988
2258,32.359
2259,32.017
2260,32.225
2261,31.894
2262,32.242
2263,32.408
2264,32.67
2265,32.116
2266,32.088
2267,33.034
2268,32.939
2269,33.139
2270,32.731
2271,33.092
2272,32.205
2273,32.749
2274,33.043
2275,32.787
2276,32.927
2277,33.02
2278,33.474
2279,32.614
2280,32.946
2281,32.691
2282,32.819
2283,33.788
2284,33.201
2285,32.682
2286,32.812
2287,33.352
2288,33.315
2289,33.222
2290,33.025
2291,33.185
2292,33.61
2293,33.539
2294,33.014
2295,33.876
2296,34.067
2297,33.345
2298,33.561
2299,33.167
2300,33.886
2301,33.997
2302,32.562
2303,33.512
2304,33.537
2305,33.574
2306,33.518
2307,34.275
2308,33.291
2309,34.285
2310,33.268
2311,33.79
2312,34.176
2313,34.366
2314,34.264
2315,34.318
2316,34.568
2317,34.96
2318,34.518
2319,34.636
2320,33.918
2321,34.241
2322,34.499
2323,34.77
2324,35.014
2325,34.796
2326,33.994
2327,34.644
2328,34.332
2329,34.423
2330,34.018
2331,33.571
2332,33.377
2333,35.036
2334,35.001
2335,34.054
2336,34.926
2337,35.055
2338,34.811
2339,34.968
2340,33.785
2341,34.891
2342,34.359
2343,33.993
2344,34.866
2345,34.806
2346,34.817
2347,34.766
2348,34.899
2349,35.509
2350,35.157
2351,34.907
2352,34.721
2353,34.671
2354,34.758
2355,35.071
2356,35.366
2357,35.151
2358,35.55
2359,35.497
2360,35.08
2361,34.981
2362,35.287
2363,34.725
2364,35.893
2365,35.221
2366,35.002
2367,35.517
2368,34.295
2369,35.782
2370,35.795
2371,34.66
2372,35.849
2373,35.303
2374,35.308
2375,35.965
2376,35.985
2377,35.669
2378,36.114
2379,35.949
2380,35.662
2381,35.463
2382,35.307
2383,36.187
2384,35.352
2385,36.18
2386,36.314
2387,36.326
2388,35.849
2389,35.473
2390,36.657
2391,35.964
2392,35.748
2393,36.886
2394,35.988
2395,36.338
2396,35.975
2397,37.059
2398,36.345
2399,36.92
2400,36.501
2401,36.249
2402,37.101
2403,36.138
2404,36.72
2405,36.499
2406,37.182
2407,35.915
2408,37.247
2409,37.102
2410,37.279
2411,36.573
2412,36.392
2413,36.724
2414,38.12
2415,37.095
2416,36.202
2417,36.249
2418,37.658
2419,36.841
2420,36.906
2421,37.174
2422,36.921
2423,37.589
2424,37.286
2425,36.993
2426,37.078
2427,37.095
2428,36.906
2429,36.652
2430,37.547
2431,37.256
2432,37.139
2433,36.869
2434,37.352
2435,37.647
2436,37.79
2437,37.679
2438,36.436
2439,37.176
2440,37.414
2441,37.386
2442,36.873
2443,37.2
2444,37.338
2445,37.46
2446,37.481
2447,37.451
2448,38.098
2449,38.178
2450,37.848
2451,37.832
2452,37.947
2453,37.556
2454,38.245
2455,38.025
2456,38.256
2457,37.275
2458,37.683
2459,37.426
2460,37.794
2461,38.359
2462,38.134
2463,38.084
2464,37.863
2465,38.725
2466,37.368
2467,38.697
2468,38.059
2469,38.463
2470,38.742
2471,38.422
2472,39.03
2473,38.337
2474,38.658
2475,37.2
2476,38.394
2477,37.667
2478,38.381
2479,38.688
2480,38.734
2481,38.123
2482,38.462
2483,37.774
2484,38.568
2485,38.909
2486,38.935
2487,38.183
2488,38.427
2489,38.27
2490,38.974
2491,38.71
2492,38.381
2493,38.911
2494,38.812
2495,39.182
2496,39.996
2497,38.395
2498,38.244
2499,39.276
2500,38.371
2501,39.215
2502,39.664
2503,39.177
2504,38.852
2505,38.537
2506,38.845
2507,39.208
2508,39.295
2509,39.239
2510,39.63
2511,39.122
2512,38.764
2513,41.795
2514,39.124
2515,39.188
2516,39.218
2517,39.561
2518,39.734
2519,39.928
2520,40.031
2521,39.663
2522,40.009
2523,40.108
2524,39.71
2525,39.541
2526,39.911
2527,40.143
2528,39.678
2529,39.921
2530,40.051
2531,40.253
2532,40.281
2533,40.136
2534,40.44
2535,39.812
2536,39.855
2537,40.203
2538,39.577
2539,40.551
2540,40.71
2541,40.404
2542,40.879
2543,40.357
2544,40.491
2545,40.459
2546,40.545
2547,40.909
2548,40.628
2549,40.937
2550,40.57
2551,40.693
2552,40.641
2553,40.382
2554,41.026
2555,41.023
2556,41.089
2557,41.182
2558,41.133
2559,40.587
2560,41.217
2561,40.988
2562,41.269
2563,41.423
2564,41.197
2565,40.725
2566,41.902
2567,42.674
2568,41.809
2569,42.744
2570,42.707
2571,41.963
2572,42.616
2573,41.961
2574,42.554
2575,42.449
2576,42.361
2577,42.101
2578,42.611
2579,43.805
2580,42.492
2581,43.205
2582,43.282
2583,42.827
2584,42.725
2585,42.52
2586,43.672
2587,43.221
2588,42.797
2589,42.505
2590,43.154
2591,43.337
2592,43.217
2593,43.296
2594,42.773
2595,43.848
2596,43.966
2597,45.322
2598,43.357
2599,46.885
2600,44.253
