Repetition rate,Coppelia_simTime[s],,
6616,0.25,,
6617,0.30078,,
6618,0.25,,
6619,0.19922,,
6620,0.19922,,
6621,0.25,,
6622,0.25,,
6623,0.35156,,
6624,0.20117,,
6625,0.25,,
6626,0.25195,,
6627,0.25,,
6628,0.25,,
6629,0.25,,
6630,0.25,,
6631,0.25,,
6632,0.25,,
6633,0.25,,
6634,0.24805,,
6635,0.30078,,
6636,0.25,,
6637,0.30273,,
6638,0.25,,
6639,0.25,,
6640,0.30078,,
6641,0.19727,,
6642,0.20117,,
6643,0.25,,
6644,0.20117,,
6645,0.25,,
6646,0.25,,
6647,0.30078,,
6648,0.35156,,
6649,0.25,,
6650,0.30078,,
6651,0.25195,,
6652,0.20117,,
6653,0.34961,,
6654,0.25,,
6655,0.25,,
6656,0.25,,
6657,0.25,,
6658,0.30078,,
6659,0.25,,
6660,0.25195,,
6661,0.25,,
6662,0.29883,,
6663,0.25,,
6664,0.25,,
6665,0.25,,
6666,0.25195,,
6667,0.25195,,
6668,0.19922,,
6669,0.25,,
6670,0.25,,
6671,0.29883,,
6672,0.29883,,
6673,0.25,,
6674,0.25,,
6675,0.25,,
6676,0.25,,
6677,0.25,,
6678,0.29883,,
6679,0.29883,,
6680,0.20117,,
6681,0.25,,
6682,0.25,,
6683,0.30078,,
6684,0.25,,
6685,0.25,,
6686,0.29883,,
6687,0.25195,,
6688,0.19922,,
6689,0.25,,
6690,0.25,,
6691,0.25,,
6692,0.29883,,
6693,0.25,,
6694,0.25,,
6695,0.25,,
6696,0.25,,
6697,0.25,,
6698,0.25195,,
6699,0.25,,
6700,0.30078,,
6701,0.24805,,
6702,0.25,,
6703,0.19922,,
6704,0.25,,
6705,0.25,,
6706,0.30273,,
6707,0.30078,,
6708,0.19922,,
6709,0.25,,
6710,0.34766,,
6711,0.25,,
6712,0.30078,,
6713,0.30078,,
6714,0.24805,,
6715,0.25,,
6716,0.29883,,
6717,0.25,,
6718,0.20117,,
6719,0.25,,
6720,0.25,,
6721,0.19727,,
6722,0.25,,
6723,0.25,,
6724,0.30273,,
6725,0.30078,,
6726,0.25,,
6727,0.20117,,
6728,0.25,,
6729,0.25,,
6730,0.34766,,
6731,0.25,,
6732,0.25,,
6733,0.25,,
6734,0.35156,,
6735,0.30078,,
6736,0.25,,
6737,0.25,,
6738,0.15039,,
6739,0.25,,
6740,0.15039,,
6741,0.25,,
6742,0.25,,
6743,0.25,,
6744,0.25,,
6745,0.25,,
6746,0.30078,,
6747,0.25,,
6748,0.25,,
6749,0.15234,,
6750,0.19922,,
6751,0.15039,,
6752,0.29883,,
6753,0.30078,,
6754,0.25,,
6755,0.25,,
6756,0.25,,
6757,0.19922,,
6758,0.20117,,
6759,0.30273,,
6760,0.25,,
6761,0.15234,,
6762,0.25,,
6763,0.25195,,
6764,0.19922,,
6765,0.24805,,
6766,0.25,,
6767,0.20117,,
6768,0.25,,
6769,0.25,,
6770,0.25,,
6771,0.25,,
6772,0.25,,
6773,0.25,,
6774,0.25,,
6775,0.25,,
6776,0.20117,,
6777,0.24805,,
6778,0.20117,,
6779,0.25,,
6780,0.25,,
6781,0.25,,
6782,0.29883,,
6783,0.34961,,
6784,0.19727,,
6785,0.25,,
6786,0.25,,
6787,0.20117,,
6788,0.25,,
6789,0.29883,,
6790,0.25,,
6791,0.19922,,
6792,0.20117,,
6793,0.19922,,
6794,0.20117,,
6795,0.29883,,
6796,0.30078,,
6797,0.25,,
6798,0.25,,
6799,0.29883,,
6800,0.30078,,
6801,0.24805,,
6802,0.30078,,
6803,0.25,,
6804,0.25,,
6805,0.20117,,
6806,0.25,,
6807,0.34961,,
6808,0.25,,
6809,0.25,,
6810,0.25,,
6811,0.14844,,
6812,0.15234,,
6813,0.25,,
6814,0.25,,
6815,0.25,,
6816,0.19727,,
6817,0.19922,,
6818,0.19922,,
6819,0.25,,
6820,0.25,,
6821,0.25,,
6822,0.20117,,
6823,0.25,,
6824,0.34961,,
6825,0.30078,,
6826,0.29883,,
6827,0.25,,
6828,0.30078,,
6829,0.20117,,
6830,0.25,,
6831,0.25,,
6832,0.24805,,
6833,0.25,,
6834,0.29883,,
6835,0.25,,
6836,0.25,,
6837,0.25,,
6838,0.30078,,
6839,0.29883,,
6840,0.25,,
6841,0.25,,
6842,0.25,,
6843,0.20117,,
6844,0.24805,,
6845,0.30078,,
6846,0.25,,
6847,0.25,,
6848,0.25195,,
6849,0.30273,,
6850,0.30078,,
6851,0.24805,,
6852,0.29883,,
6853,0.14844,,
6854,0.25195,,
6855,0.25,,
6856,0.20117,,
6857,0.24805,,
6858,0.25,,
6859,0.30078,,
6860,0.25,,
6861,0.20117,,
6862,0.19922,,
6863,0.19727,,
6864,0.19922,,
6865,0.25,,
6866,0.25,,
6867,0.25,,
6868,0.25,,
6869,0.19922,,
6870,0.25,,
6871,0.25,,
6872,0.25,,
6873,0.19922,,
6874,0.25,,
6875,0.29883,,
6876,0.25195,,
6877,0.25,,
6878,0.25195,,
6879,0.25,,
6880,0.24805,,
6881,0.25,,
6882,0.25195,,
6883,0.25,,
6884,0.34961,,
6885,0.19727,,
6886,0.20117,,
6887,0.25,,
6888,0.25,,
6889,0.15234,,
6890,0.20117,,
6891,0.15039,,
6892,0.29883,,
6893,0.19727,,
6894,0.20117,,
6895,0.25,,
6896,0.29883,,
6897,0.30078,,
6898,0.25195,,
6899,0.29883,,
6900,0.30078,,
6901,0.24805,,
6902,0.29883,,
6903,0.30078,,
6904,0.25,,
6905,0.20117,,
6906,0.25,,
6907,0.29883,,
6908,0.20117,,
6909,0.25,,
6910,0.30078,,
6911,0.25,,
6912,0.25,,
6913,0.25,,
6914,0.30078,,
6915,0.25,,
6916,0.20117,,
6917,0.25,,
6918,0.14844,,
6919,0.20117,,
6920,0.29883,,
6921,0.25,,
6922,0.25,,
6923,0.29883,,
6924,0.29883,,
6925,0.25,,
6926,0.30078,,
6927,0.25,,
6928,0.25195,,
6929,0.25,,
6930,0.25,,
6931,0.19922,,
6932,0.20117,,
6933,0.30078,,
6934,0.19922,,
6935,0.20117,,
6936,0.25,,
6937,0.25,,
6938,0.25,,
6939,0.25,,
6940,0.30273,,
6941,0.25,,
6942,0.25,,
6943,0.25,,
6944,0.25,,
6945,0.29883,,
6946,0.29883,,
6947,0.20117,,
6948,0.20117,,
6949,0.25,,
6950,0.30078,,
6951,0.29883,,
6952,0.25,,
6953,0.29883,,
6954,0.25,,
6955,0.25,,
6956,0.29883,,
6957,0.34961,,
6958,0.19922,,
6959,0.25,,
6960,0.25,,
6961,0.29883,,
6962,0.29883,,
6963,0.25,,
6964,0.25,,
6965,0.34961,,
6966,0.29883,,
6967,0.25195,,
6968,0.19727,,
6969,0.20117,,
6970,0.30078,,
6971,0.34766,,
6972,0.30078,,
6973,0.20117,,
6974,0.29883,,
6975,0.25,,
6976,0.25,,
6977,0.29883,,
6978,0.20117,,
6979,0.25,,
6980,0.14844,,
6981,0.25,,
6982,0.19922,,
6983,0.25,,
6984,0.25,,
6985,0.25,,
6986,0.25,,
6987,0.20117,,
6988,0.25195,,
6989,0.25,,
6990,0.25195,,
6991,0.24805,,
6992,0.29883,,
6993,0.20117,,
6994,0.29883,,
6995,0.30078,,
6996,0.25,,
6997,0.30078,,
6998,0.25,,
6999,0.29883,,
7000,0.20117,,
7001,0.19727,,
7002,0.25,,
7003,0.25,,
7004,0.25,,
7005,0.15039,,
7006,0.30078,,
7007,0.25,,
7008,0.25,,
7009,0.25,,
7010,0.25,,
7011,0.25,,
7012,0.20117,,
7013,0.24805,,
7014,0.19922,,
7015,0.25,,
7016,0.25,,
7017,0.29883,,
7018,0.29883,,
7019,0.24805,,
7020,0.25,,
7021,0.25,,
7022,0.29883,,
7023,0.30078,,
7024,0.15039,,
7025,0.14844,,
7026,0.25,,
7027,0.25,,
7028,0.25,,
7029,0.24805,,
7030,0.25,,
7031,0.25,,
7032,0.29883,,
7033,0.15039,,
7034,0.25,,
7035,0.24805,,
7036,0.25,,
7037,0.30078,,
7038,0.19922,,
7039,0.25,,
7040,0.25,,
7041,0.25,,
7042,0.24805,,
7043,0.25,,
7044,0.29883,,
7045,0.25,,
7046,0.25,,
7047,0.30078,,
7048,0.25,,
7049,0.25,,
7050,0.30078,,
7051,0.25,,
7052,0.25,,
7053,0.25,,
7054,0.25,,
7055,0.25,,
7056,0.20117,,
7057,0.29883,,
7058,0.25,,
7059,0.20117,,
7060,0.24805,,
7061,0.19922,,
7062,0.25,,
7063,0.30078,,
7064,0.29883,,
7065,0.15039,,
7066,0.30078,,
7067,0.25,,
7068,0.25195,,
7069,0.30078,,
7070,0.30078,,
7071,0.29883,,
7072,0.20117,,
7073,0.25,,
7074,0.25,,
7075,0.30078,,
7076,0.25,,
7077,0.25,,
7078,0.15039,,
7079,0.25,,
7080,0.19922,,
7081,0.29883,,
7082,0.29883,,
7083,0.25,,
7084,0.25195,,
7085,0.34961,,
7086,0.25,,
7087,0.19922,,
7088,0.30078,,
7089,0.25,,
7090,0.30078,,
7091,0.25,,
7092,0.24805,,
7093,0.25,,
7094,0.29883,,
7095,0.25,,
7096,0.29883,,
7097,0.29883,,
7098,0.25195,,
7099,0.30078,,
7100,0.25,,
7101,0.15039,,
7102,0.19922,,
7103,0.29883,,
7104,0.19922,,
7105,0.30078,,
7106,0.25,,
7107,0.19922,,
7108,0.19922,,
7109,0.25,,
7110,0.30078,,
7111,0.25,,
7112,0.20117,,
7113,0.24805,,
7114,0.25,,
7115,0.29883,,
7116,0.29883,,
7117,0.29883,,
7118,0.25,,
7119,0.25195,,
7120,0.25,,
7121,0.29883,,
7122,0.25,,
7123,0.29883,,
7124,0.19922,,
7125,0.20117,,
7126,0.25,,
7127,0.25,,
7128,0.25,,
7129,0.20117,,
7130,0.25,,
7131,0.35156,,
7132,0.29883,,
7133,0.25195,,
7134,0.25195,,
7135,0.29883,,
7136,0.25,,
7137,0.30078,,
7138,0.25,,
7139,0.29883,,
7140,0.30078,,
7141,0.25,,
7142,0.19922,,
7143,0.19727,,
7144,0.20117,,
7145,0.30078,,
7146,0.30078,,
7147,0.20117,,
7148,0.30078,,
7149,0.25,,
7150,0.25,,
7151,0.19922,,
7152,0.25,,
7153,0.20117,,
7154,0.20117,,
7155,0.24805,,
7156,0.25195,,
7157,0.20117,,
7158,0.25,,
7159,0.25,,
7160,0.19922,,
7161,0.25,,
7162,0.20117,,
7163,0.25,,
7164,0.29883,,
7165,0.20117,,
7166,0.25,,
7167,0.25,,
7168,0.30078,,
7169,0.25,,
7170,0.19922,,
7171,0.20117,,
7172,0.25,,
7173,0.29883,,
7174,0.24805,,
7175,0.19922,,
7176,0.25,,
7177,0.30078,,
7178,0.25,,
7179,0.25,,
7180,0.25,,
7181,0.19922,,
7182,0.25,,
7183,0.30273,,
7184,0.25,,
7185,0.25,,
7186,0.30078,,
7187,0.25,,
7188,0.19922,,
7189,0.25,,
7190,0.30078,,
7191,0.25,,
7192,0.19922,,
7193,0.25,,
7194,0.25,,
7195,0.19922,,
7196,0.30078,,
7197,0.30078,,
7198,0.25,,
7199,0.30078,,
7200,0.25,,
7201,0.19922,,
7202,0.25,,
7203,0.25,,
7204,0.25,,
7205,0.20117,,
7206,0.19922,,
7207,0.29883,,
7208,0.25,,
7209,0.24805,,
7210,0.19922,,
7211,0.25,,
7212,0.30078,,
7213,0.15234,,
7214,0.25,,
7215,0.29883,,
7216,0.25,,
7217,0.25,,
7218,0.30078,,
7219,0.25,,
7220,0.25,,
7221,0.34961,,
7222,0.25,,
7223,0.25,,
7224,0.19922,,
7225,0.25,,
7226,0.25,,
7227,0.20117,,
7228,0.29883,,
7229,0.25,,
7230,0.29883,,
7231,0.29883,,
7232,0.25,,
7233,0.30078,,
7234,0.30078,,
7235,0.25,,
7236,0.25,,
7237,0.30078,,
7238,0.25,,
7239,0.29883,,
7240,0.25,,
7241,0.19922,,
7242,0.25195,,
7243,0.30078,,
7244,0.25,,
7245,0.29883,,
7246,0.29883,,
7247,0.29883,,
7248,0.25,,
7249,0.25,,
7250,0.29883,,
7251,0.25,,
7252,0.25,,
7253,0.25,,
7254,0.30273,,
7255,0.25,,
7256,0.25,,
7257,0.25,,
7258,0.30078,,
7259,0.20117,,
7260,0.25,,
7261,0.25,,
7262,0.20117,,
7263,0.19727,,
7264,0.25,,
7265,0.25,,
7266,0.30078,,
7267,0.25,,
7268,0.29883,,
7269,0.25,,
7270,0.25,,
7271,0.19922,,
7272,0.25,,
7273,0.24805,,
7274,0.20117,,
7275,0.25,,
7276,0.19922,,
7277,0.30078,,
7278,0.25195,,
7279,0.25,,
7280,0.24805,,
7281,0.25,,
7282,0.30078,,
7283,0.20117,,
7284,0.25195,,
7285,0.25,,
7286,0.25,,
7287,0.30078,,
7288,0.25,,
7289,0.25,,
7290,0.34961,,
7291,0.25,,
7292,0.30078,,
7293,0.20117,,
7294,0.34961,,
7295,0.25,,
7296,0.25,,
7297,0.20117,,
7298,0.25,,
7299,0.19922,,
7300,0.25,,
7301,0.19727,,
7302,0.25,,
7303,0.25,,
7304,0.14844,,
7305,0.19922,,
7306,0.25,,
7307,0.24805,,
7308,0.19922,,
7309,0.25,,
7310,0.25,,
7311,0.20117,,
7312,0.19922,,
7313,0.25,,
7314,0.30078,,
7315,0.25,,
7316,0.25,,
7317,0.20117,,
7318,0.25,,
7319,0.29883,,
7320,0.14844,,
7321,0.25,,
7322,0.25,,
7323,0.25,,
7324,0.24805,,
7325,0.20117,,
7326,0.25,,
7327,0.25,,
7328,0.25,,
7329,0.14844,,
7330,0.30078,,
7331,0.25,,
7332,0.30078,,
7333,0.25,,
7334,0.25,,
7335,0.25,,
7336,0.25,,
7337,0.25,,
7338,0.25,,
7339,0.24805,,
7340,0.25,,
7341,0.29883,,
7342,0.30078,,
7343,0.25,,
7344,0.25,,
7345,0.30078,,
7346,0.25,,
7347,0.25,,
7348,0.19922,,
7349,0.29883,,
7350,0.25,,
7351,0.29883,,
7352,0.25,,
7353,0.20117,,
7354,0.30078,,
7355,0.30273,,
7356,0.30078,,
7357,0.25,,
7358,0.19922,,
7359,0.30078,,
7360,0.25,,
7361,0.25,,
7362,0.30078,,
7363,0.25,,
7364,0.34961,,
7365,0.29883,,
7366,0.29883,,
7367,0.25,,
7368,0.30078,,
7369,0.25195,,
7370,0.24805,,
7371,0.25,,
7372,0.19922,,
7373,0.25,,
7374,0.25,,
7375,0.30078,,
7376,0.25,,
7377,0.20117,,
7378,0.25,,
7379,0.25,,
7380,0.19727,,
7381,0.25,,
7382,0.25,,
7383,0.20117,,
7384,0.25,,
7385,0.25,,
7386,0.24805,,
7387,0.19922,,
7388,0.30078,,
7389,0.34961,,
7390,0.20117,,
7391,0.25,,
7392,0.20117,,
7393,0.30078,,
7394,0.29883,,
7395,0.24805,,
7396,0.24805,,
7397,0.25,,
7398,0.20117,,
7399,0.19922,,
7400,0.20117,,
7401,0.15039,,
7402,0.25,,
7403,0.30078,,
7404,0.25195,,
7405,0.25,,
7406,0.25,,
7407,0.19922,,
7408,0.20117,,
7409,0.25,,
7410,0.30273,,
7411,0.25,,
7412,0.30078,,
7413,0.25,,
7414,0.25,,
7415,0.25,,
7416,0.19922,,
7417,0.20117,,
7418,0.19922,,
7419,0.30078,,
7420,0.25,,
7421,0.30078,,
7422,0.20117,,
7423,0.20117,,
7424,0.19922,,
7425,0.25,,
7426,0.19922,,
7427,0.25,,
7428,0.30078,,
7429,0.25,,
7430,0.25,,
7431,0.14844,,
7432,0.25,,
7433,0.30078,,
7434,0.25,,
7435,0.25,,
7436,0.29883,,
7437,0.19922,,
7438,0.25,,
7439,0.30078,,
7440,0.15039,,
7441,0.25,,
7442,0.29883,,
7443,0.25,,
7444,0.25,,
7445,0.29883,,
7446,0.25,,
7447,0.29883,,
7448,0.20117,,
7449,0.29883,,
7450,0.24805,,
7451,0.25,,
7452,0.29883,,
7453,0.25,,
7454,0.20117,,
7455,0.14844,,
7456,0.20117,,
7457,0.25,,
7458,0.29883,,
7459,0.30078,,
7460,0.25,,
7461,0.25,,
7462,0.25,,
7463,0.14844,,
7464,0.25,,
7465,0.25195,,
7466,0.25195,,
7467,0.30078,,
7468,0.25,,
7469,0.25,,
7470,0.25,,
7471,0.25,,
7472,0.19922,,
7473,0.25,,
7474,0.25,,
7475,0.14844,,
7476,0.25,,
7477,0.20117,,
7478,0.25,,
7479,0.15039,,
7480,0.25,,
7481,0.30078,,
7482,0.25,,
7483,0.25,,
7484,0.25,,
7485,0.30078,,
7486,0.29883,,
7487,0.25,,
7488,0.25,,
7489,0.19922,,
7490,0.30273,,
7491,0.25,,
7492,0.25,,
7493,0.19922,,
7494,0.29883,,
7495,0.25,,
7496,0.24805,,
7497,0.20117,,
7498,0.25,,
7499,0.25,,
7500,0.29883,,
7501,0.20117,,
7502,0.30078,,
7503,0.30078,,
7504,0.30078,,
7505,0.25,,
7506,0.29883,,
7507,0.25,,
7508,0.19922,,
7509,0.15039,,
7510,0.25,,
7511,0.30078,,
7512,0.25,,
7513,0.24805,,
7514,0.25,,
7515,0.29883,,
7516,0.25,,
7517,0.25,,
7518,0.25,,
7519,0.25,,
7520,0.25,,
7521,0.14844,,
7522,0.25,,
7523,0.29883,,
7524,0.30078,,
7525,0.25,,
7526,0.24805,,
7527,0.20117,,
7528,0.25,,
7529,0.20117,,
7530,0.24805,,
7531,0.25,,
7532,0.20117,,
7533,0.19727,,
7534,0.20117,,
7535,0.19727,,
7536,0.19922,,
7537,0.30078,,
7538,0.25,,
7539,0.25,,
7540,0.25,,
7541,0.30078,,
7542,0.15039,,
7543,0.24805,,
7544,0.20117,,
7545,0.25,,
7546,0.30078,,
7547,0.19922,,
7548,0.29883,,
7549,0.25,,
7550,0.30273,,
7551,0.25,,
7552,0.30078,,
7553,0.24805,,
7554,0.25195,,
7555,0.15039,,
7556,0.19727,,
7557,0.25,,
7558,0.29883,,
7559,0.25,,
7560,0.29883,,
7561,0.25,,
7562,0.25,,
7563,0.25,,
7564,0.30078,,
7565,0.29883,,
7566,0.25,,
7567,0.30078,,
7568,0.25,,
7569,0.19727,,
7570,0.19922,,
7571,0.14844,,
7572,0.20117,,
7573,0.19922,,
7574,0.25,,
7575,0.25,,
7576,0.30078,,
7577,0.25,,
7578,0.25,,
7579,0.25,,
7580,0.20117,,
7581,0.19922,,
7582,0.25,,
7583,0.19922,,
7584,0.25,,
7585,0.20117,,
7586,0.29883,,
7587,0.25,,
7588,0.25,,
7589,0.29883,,
7590,0.25,,
7591,0.25,,
7592,0.29883,,
7593,0.25,,
7594,0.25,,
7595,0.24805,,
7596,0.29883,,
7597,0.14844,,
7598,0.25,,
7599,0.29883,,
7600,0.20117,,
7601,0.29883,,
7602,0.25,,
7603,0.25,,
7604,0.24805,,
7605,0.25,,
7606,0.25,,
7607,0.20117,,
7608,0.25195,,
7609,0.29883,,
7610,0.25,,
7611,0.25,,
7612,0.30078,,
7613,0.25,,
7614,0.19922,,
7615,0.30078,,
7616,0.25,,
7617,0.25,,
7618,0.29883,,
7619,0.25195,,
7620,0.15039,,
7621,0.25,,
7622,0.19922,,
7623,0.20117,,
7624,0.25,,
7625,0.25,,
7626,0.29883,,
7627,0.20117,,
7628,0.19922,,
7629,0.25,,
7630,0.29883,,
7631,0.25,,
7632,0.25,,
7633,0.29883,,
7634,0.25,,
7635,0.20117,,
7636,0.25,,
7637,0.29883,,
7638,0.15039,,
7639,0.19922,,
7640,0.25,,
7641,0.30273,,
7642,0.15039,,
7643,0.30078,,
7644,0.25,,
7645,0.24805,,
7646,0.25,,
7647,0.19922,,
7648,0.25,,
7649,0.24805,,
7650,0.25,,
7651,0.25,,
7652,0.29883,,
7653,0.25,,
7654,0.19922,,
7655,0.19922,,
7656,0.19922,,
7657,0.15039,,
7658,0.25,,
7659,0.19727,,
7660,0.15234,,
7661,0.20117,,
7662,0.14844,,
7663,0.19727,,
7664,0.25,,
7665,0.25,,
7666,0.29883,,
7667,0.14844,,
7668,0.30273,,
7669,0.25,,
7670,0.25,,
7671,0.25,,
7672,0.30078,,
7673,0.25,,
7674,0.20117,,
7675,0.20117,,
7676,0.30078,,
7677,0.25,,
7678,0.15039,,
7679,0.30078,,
7680,0.25,,
7681,0.30078,,
7682,0.30078,,
7683,0.15234,,
7684,0.24805,,
7685,0.30078,,
7686,0.25,,
7687,0.25,,
7688,0.29688,,
7689,0.30078,,
7690,0.25,,
7691,0.25,,
7692,0.35156,,
7693,0.20313,,
7694,0.30078,,
7695,0.25,,
7696,0.25,,
7697,0.25,,
7698,0.30469,,
7699,0.25,,
7700,0.25,,
7701,0.25,,
7702,0.30078,,
7703,0.25,,
7704,0.25,,
7705,0.14844,,
7706,0.25,,
7707,0.30078,,
7708,0.25,,
7709,0.25,,
7710,0.25,,
7711,0.25,,
7712,0.25,,
7713,0.19922,,
7714,0.25,,
7715,0.19922,,
7716,0.30078,,
7717,0.30078,,
7718,0.25,,
7719,0.30078,,
7720,0.25,,
7721,0.19922,,
7722,0.30078,,
7723,0.29688,,
7724,0.25,,
7725,0.25,,
7726,0.24609,,
7727,0.30078,,
7728,0.25,,
7729,0.19922,,
7730,0.30078,,
7731,0.25,,
7732,0.20313,,
7733,0.25,,
7734,0.19531,,
7735,0.19922,,
7736,0.30078,,
7737,0.25,,
7738,0.20313,,
7739,0.25,,
7740,0.25,,
7741,0.25,,
7742,0.25,,
7743,0.25,,
7744,0.30078,,
7745,0.19922,,
7746,0.15234,,
7747,0.30078,,
7748,0.25,,
7749,0.30078,,
7750,0.20313,,
7751,0.19922,,
7752,0.25,,
7753,0.25,,
7754,0.30078,,
7755,0.30078,,
7756,0.25,,
7757,0.25,,
7758,0.25,,
7759,0.30078,,
7760,0.20313,,
7761,0.25,,
7762,0.25,,
7763,0.29688,,
7764,0.19922,,
7765,0.25,,
7766,0.25,,
7767,0.19922,,
7768,0.30078,,
7769,0.19922,,
7770,0.15234,,
7771,0.25,,
7772,0.30078,,
7773,0.19922,,
7774,0.14844,,
7775,0.25,,
7776,0.25,,
7777,0.29688,,
7778,0.19922,,
7779,0.25,,
7780,0.30078,,
7781,0.25,,
7782,0.19922,,
7783,0.19922,,
7784,0.19922,,
7785,0.25,,
7786,0.25,,
7787,0.25,,
7788,0.14844,,
7789,0.25,,
7790,0.25,,
7791,0.25,,
7792,0.25,,
7793,0.30078,,
7794,0.29688,,
7795,0.29688,,
7796,0.25,,
7797,0.20313,,
7798,0.25,,
7799,0.19922,,
7800,0.25,,
7801,0.25,,
7802,0.30469,,
7803,0.25,,
7804,0.25,,
7805,0.25,,
7806,0.25,,
7807,0.25,,
7808,0.19922,,
7809,0.14844,,
7810,0.25,,
7811,0.25,,
7812,0.30078,,
7813,0.25,,
7814,0.25,,
7815,0.19922,,
7816,0.30078,,
7817,0.25,,
7818,0.25,,
7819,0.25,,
7820,0.25,,
7821,0.25,,
7822,0.25,,
7823,0.25,,
7824,0.29688,,
7825,0.14453,,
7826,0.15234,,
7827,0.25,,
7828,0.30078,,
7829,0.25,,
7830,0.29688,,
7831,0.30078,,
7832,0.25,,
7833,0.29688,,
7834,0.20313,,
7835,0.19531,,
7836,0.19922,,
7837,0.24609,,
7838,0.25,,
7839,0.25,,
7840,0.34766,,
7841,0.25,,
7842,0.25,,
7843,0.25,,
7844,0.29688,,
7845,0.25,,
7846,0.30078,,
7847,0.25,,
7848,0.29688,,
7849,0.25,,
7850,0.25,,
7851,0.19922,,
7852,0.30078,,
7853,0.29688,,
7854,0.29688,,
7855,0.25391,,
7856,0.25,,
7857,0.29688,,
7858,0.19531,,
7859,0.25,,
7860,0.25,,
7861,0.25,,
7862,0.30078,,
7863,0.25,,
7864,0.19922,,
7865,0.25,,
7866,0.25391,,
7867,0.19531,,
7868,0.25,,
7869,0.30469,,
7870,0.20313,,
7871,0.25,,
7872,0.29688,,
7873,0.25,,
7874,0.25,,
7875,0.24609,,
7876,0.25,,
7877,0.30078,,
7878,0.25,,
7879,0.19922,,
7880,0.19922,,
7881,0.25,,
7882,0.25,,
7883,0.25,,
7884,0.15234,,
7885,0.25,,
7886,0.25,,
7887,0.30469,,
7888,0.25,,
7889,0.14844,,
7890,0.29688,,
7891,0.29688,,
7892,0.25,,
7893,0.30078,,
7894,0.25,,
7895,0.19922,,
7896,0.29688,,
7897,0.29688,,
7898,0.30469,,
7899,0.25,,
7900,0.19531,,
7901,0.29688,,
7902,0.25,,
7903,0.25,,
7904,0.30469,,
7905,0.19922,,
7906,0.20313,,
7907,0.29688,,
7908,0.25,,
7909,0.29688,,
7910,0.25,,
7911,0.19922,,
7912,0.25,,
7913,0.29688,,
7914,0.25,,
7915,0.29688,,
7916,0.25,,
7917,0.30078,,
7918,0.25,,
7919,0.30469,,
7920,0.19922,,
7921,0.35156,,
7922,0.35156,,
7923,0.30078,,
7924,0.25,,
7925,0.25,,
7926,0.30469,,
7927,0.25,,
7928,0.25,,
7929,0.30078,,
7930,0.30078,,
7931,0.30078,,
7932,0.29688,,
7933,0.25,,
7934,0.34766,,
7935,0.20313,,
7936,0.19922,,
7937,0.25391,,
7938,0.19922,,
7939,0.29688,,
7940,0.30078,,
7941,0.29688,,
7942,0.25,,
7943,0.30078,,
7944,0.25,,
7945,0.25,,
7946,0.25,,
7947,0.25,,
7948,0.25,,
7949,0.30078,,
7950,0.25,,
7951,0.25,,
7952,0.25,,
7953,0.19922,,
7954,0.25,,
7955,0.25,,
7956,0.30078,,
7957,0.30078,,
7958,0.24609,,
7959,0.15234,,
7960,0.25,,
7961,0.25,,
7962,0.30469,,
7963,0.25,,
7964,0.19922,,
7965,0.25,,
7966,0.25,,
7967,0.25,,
7968,0.19922,,
7969,0.25,,
7970,0.25,,
7971,0.30078,,
7972,0.19922,,
7973,0.30469,,
7974,0.30469,,
7975,0.19922,,
7976,0.30469,,
7977,0.25,,
7978,0.25,,
7979,0.34766,,
7980,0.25,,
7981,0.24609,,
7982,0.15234,,
7983,0.25,,
7984,0.19922,,
7985,0.25,,
7986,0.34766,,
7987,0.29688,,
7988,0.30078,,
7989,0.25,,
7990,0.25,,
7991,0.25,,
7992,0.25,,
7993,0.30078,,
7994,0.25,,
7995,0.19531,,
7996,0.25,,
7997,0.30469,,
7998,0.30469,,
7999,0.25,,
8000,0.19922,,
8001,0.25,,
8002,0.15234,,
8003,0.30469,,
8004,0.30078,,
8005,0.25391,,
8006,0.29688,,
8007,0.25,,
8008,0.25,,
8009,0.30078,,
8010,0.29688,,
8011,0.25,,
8012,0.30078,,
8013,0.29688,,
8014,0.25,,
8015,0.25,,
8016,0.25,,
8017,0.29688,,
8018,0.25,,
8019,0.25,,
8020,0.15234,,
8021,0.25,,
8022,0.29688,,
8023,0.25,,
8024,0.30078,,
8025,0.25,,
8026,0.29688,,
8027,0.25,,
8028,0.25,,
8029,0.29688,,
8030,0.25,,
8031,0.35156,,
8032,0.29688,,
8033,0.25,,
8034,0.29688,,
8035,0.30078,,
8036,0.30469,,
8037,0.30078,,
8038,0.25,,
8039,0.30078,,
8040,0.19922,,
8041,0.19922,,
8042,0.20313,,
8043,0.30078,,
8044,0.25,,
8045,0.25,,
8046,0.30469,,
8047,0.30078,,
8048,0.19922,,
8049,0.30078,,
8050,0.25,,
8051,0.25,,
8052,0.25,,
8053,0.29688,,
8054,0.25391,,
8055,0.29688,,
8056,0.29688,,
8057,0.25,,
8058,0.19922,,
8059,0.25,,
8060,0.20313,,
8061,0.25,,
8062,0.30078,,
8063,0.25,,
8064,0.20313,,
8065,0.25,,
8066,0.19922,,
8067,0.25,,
8068,0.25,,
8069,0.20313,,
8070,0.25,,
8071,0.29688,,
8072,0.34766,,
8073,0.19531,,
8074,0.29688,,
8075,0.19922,,
8076,0.30078,,
8077,0.25,,
8078,0.30469,,
8079,0.30078,,
